ch1,ch2,ch3,ch4
-25.95,-560.11,-85.15,5.22
6.8,-290.25,-87.64,5.89
21.3,-323.03,-93.91,4.0
-41.97,-552.39,-86.84,6.16
-56.52,-579.48,-83.94,11.35
1.97,-488.49,-86.82,18.77
-18.42,-538.77,-86.06,8.81
-21.53,-471.92,-86.12,5.89
-7.2,-470.45,-82.0,7.45
-31.22,-484.06,-85.25,6.12
-41.06,-549.55,-93.67,1.47
-45.88,-514.75,-88.57,5.13
-1.77,-423.6,-88.08,14.6
-7.69,-433.01,-90.71,4.33
-14.15,-454.74,-92.78,12.22
-28.17,-540.36,-93.26,-5.04
-28.07,-514.77,-95.48,-2.08
-8.57,-450.87,-93.8,24.87
-56.26,-418.41,-77.17,30.11
-17.42,-521.74,-83.88,30.37
1.22,-262.83,-82.98,12.68
-21.65,-587.03,-86.26,6.6
-11.46,-500.53,-92.5,9.22
-11.71,-493.41,-87.61,11.34
-19.96,-517.03,-90.27,22.3
-21.26,-495.33,-91.27,12.5
-49.06,-535.79,-89.14,12.99
-26.57,-510.69,-84.14,7.74
-31.38,-458.16,-92.88,7.84
14.13,-429.31,-92.41,17.78
-10.0,-468.5,-95.07,5.52
-3.66,-481.73,-85.76,13.27
-31.45,-499.59,-89.15,10.69
-11.22,-457.51,-86.19,9.62
-28.09,-505.43,-89.51,16.07
-67.16,-552.9,-83.5,1.83
-4.06,-303.03,-90.15,-13.19
1.57,-499.08,-87.72,22.47
-25.86,-525.04,-89.65,7.24
-69.45,-503.15,-92.39,18.88
7.22,-502.24,-90.64,2.03
10.45,-407.36,-89.45,8.92
-11.86,-446.87,-90.13,16.43
-18.2,-497.1,-93.49,6.46
-26.56,-473.08,-90.48,3.1
-29.22,-502.83,-95.51,1.07
-10.3,-465.2,-96.62,6.3
-16.76,-450.46,-93.15,10.83
-19.26,-456.95,-87.69,24.62
-7.02,-503.82,-88.25,9.35
