ch1,ch2,ch3,ch4
-30.94,-547.63,-93.38,28.0
-31.62,-527.22,-97.32,25.38
-31.29,-514.91,-100.0,26.45
-1.4,-454.76,-90.8,20.53
-26.98,-497.75,-100.05,24.56
-34.63,-496.91,-96.6,25.79
-26.53,-483.29,-98.96,30.34
13.53,-416.77,-68.46,27.15
-29.26,-485.34,-104.54,34.97
-49.59,-455.69,-113.98,16.44
-10.64,-416.49,-111.98,14.78
-35.73,-577.64,-69.57,33.07
-6.12,-505.04,-121.34,26.68
-25.68,-478.31,-58.98,35.36
-34.66,-501.04,-128.48,17.03
-12.52,-435.11,-110.55,23.72
0.84,-465.15,-97.34,27.98
-34.89,-468.78,-84.84,26.95
6.92,-484.6,-41.62,37.44
-18.31,-484.93,-145.42,19.98
-4.47,-439.83,-114.22,17.17
-57.37,-545.6,-102.88,22.23
1.37,-457.88,-113.77,17.53
-6.62,-373.73,-106.99,11.71
-22.41,-284.79,-91.47,24.45
-34.95,-530.44,-107.09,14.63
-43.44,-645.11,-157.6,16.86
-6.89,-586.63,-138.71,8.57
26.62,-419.92,-75.1,20.2
-17.14,-472.38,-128.41,12.89
-30.84,-501.58,-77.27,33.11
-18.46,-468.7,-86.21,23.89
6.0,-452.32,-77.6,37.34
-23.7,-465.88,-108.75,15.96
-32.68,-447.39,-106.48,15.96
-14.19,-434.01,-106.73,19.69
-22.05,-452.95,-101.25,21.83
-33.14,-490.79,-95.18,21.91
-43.57,-544.2,-76.79,43.5
4.63,-446.43,-129.05,21.91
-90.82,-489.51,-98.51,24.0
33.51,-496.4,-83.21,26.42
34.11,-442.97,-127.45,18.85
26.06,-380.24,-99.59,19.12
-40.77,-433.61,-125.33,15.42
-25.66,-467.35,-122.78,25.14
-39.39,-388.52,-92.28,15.48
86.0,-201.72,-118.76,-3.52
-22.91,-487.4,-128.1,10.02
167.78,-318.25,-196.2,3.06
