ch1,ch2,ch3,ch4
41.08,-485.75,-111.81,28.4
-27.74,-555.69,-107.07,29.93
-34.2,-506.91,-111.91,24.88
-26.93,-479.83,-107.13,24.73
-34.55,-494.13,-106.85,26.62
-37.45,-486.43,-103.72,24.19
-26.08,-478.38,-106.59,28.16
-19.31,-476.95,-106.92,28.32
-19.3,-483.17,-106.8,27.49
-25.81,-474.27,-110.81,35.03
-29.9,-475.42,-109.42,24.4
-29.6,-479.64,-112.36,28.42
-26.33,-467.47,-107.74,31.62
-14.62,-482.95,-106.97,28.91
-28.39,-481.58,-108.49,31.49
-7.24,-405.98,-115.44,24.49
-20.32,-420.55,-104.62,36.34
-23.66,-401.92,-106.44,35.33
-33.94,-517.18,-113.99,28.38
-18.5,-548.31,-97.21,43.14
-0.25,-431.62,-125.63,30.85
13.76,-397.83,-111.02,37.15
-45.75,-486.49,-113.06,35.39
-27.31,-450.01,-113.66,29.92
-25.44,-521.9,-110.67,29.76
-33.97,-499.41,-109.66,36.22
-77.89,-437.93,-111.97,31.2
6.44,-369.89,-104.29,32.29
-35.42,-458.13,-113.03,32.94
1.32,-558.12,-116.88,28.91
-33.13,-502.09,-113.13,28.29
-23.14,-469.07,-112.91,30.33
15.11,-417.04,-115.68,24.15
-1.39,-438.6,-107.74,30.24
-20.23,-483.28,-106.69,28.86
-92.81,-471.83,-88.66,36.42
2.63,-526.48,-109.83,30.94
11.81,-477.58,-113.92,24.14
-9.46,-457.86,-110.62,22.27
-24.58,-475.72,-103.8,24.25
-17.87,-459.5,-107.2,25.15
0.71,-477.76,-101.58,26.97
-1.89,-467.44,-106.52,28.36
-19.98,-471.79,-110.39,26.11
-49.09,-502.39,-102.29,29.07
-25.87,-478.46,-107.86,30.07
17.1,-422.28,-105.84,27.19
-29.5,-467.44,-101.35,28.74
-23.19,-479.05,-110.08,17.96
-23.05,-491.59,-113.14,21.02
