ch1,ch2,ch3,ch4
-21.14,-505.86,-112.52,19.85
23.61,-411.7,-93.0,33.57
-42.08,-472.68,-107.48,31.57
-74.57,-563.92,-105.18,18.4
-20.85,-484.91,-73.87,28.73
16.16,-462.4,-40.14,19.55
-28.24,-463.51,-119.6,23.45
-32.33,-533.83,-137.91,18.39
-35.54,-532.44,-112.75,25.14
-45.21,-545.8,-67.14,19.33
-13.08,-418.63,-88.56,14.31
6.84,-285.95,-117.64,24.75
-34.06,-591.85,-113.4,32.72
12.5,-450.47,-114.42,17.08
-0.72,-517.73,-98.28,29.18
-24.78,-515.42,-100.97,26.15
-38.21,-514.41,-113.38,23.31
-19.25,-444.38,-98.4,17.29
-38.21,-530.89,-102.13,15.61
13.24,-459.47,-92.4,29.6
-54.87,-486.07,-96.12,22.22
-12.73,-417.27,-96.92,30.05
-9.38,-352.35,-72.29,22.42
-18.78,-589.44,-133.28,20.87
-2.64,-468.04,-107.7,5.5
-29.21,-524.09,-116.09,17.73
-26.1,-546.73,-94.45,36.02
-15.43,-443.16,-110.47,23.38
-7.0,-389.08,-100.65,19.92
-46.56,-575.16,-64.17,31.58
-22.24,-526.75,-59.92,29.17
10.1,-383.57,-148.24,20.55
-27.39,-550.34,-100.77,32.09
-9.53,-398.99,-123.95,11.66
-5.5,-494.16,-125.59,15.17
-33.72,-453.77,-94.09,22.07
-21.99,-423.27,-106.0,20.23
-23.74,-549.57,-36.06,25.71
-16.17,-505.61,-27.68,52.53
-34.14,-498.99,-183.0,-7.57
-19.03,-507.75,-129.02,9.04
-23.19,-468.48,-120.82,13.81
-24.11,-435.54,-105.7,28.22
0.53,-349.34,-125.37,7.4
-28.16,-513.62,-109.02,12.29
-32.84,-556.11,-104.98,32.29
-21.36,-514.21,-98.31,34.05
-42.13,-490.73,-118.57,6.37
14.2,-320.92,-104.0,14.58
-18.17,-593.03,-104.98,18.28
