ch1,ch2,ch3,ch4
-29.42,-522.39,-98.36,15.99
-19.04,-492.82,-104.78,29.34
6.27,-313.86,-110.45,16.59
-72.9,-580.86,-100.97,15.88
2.07,-501.54,-106.17,8.46
-5.09,-470.84,-98.58,25.57
-22.57,-434.13,-106.38,15.68
24.2,-460.3,-110.93,21.03
-29.61,-536.95,-111.13,8.24
-59.65,-492.85,-102.35,20.94
-11.17,-528.44,-108.66,23.92
-18.0,-482.65,-101.76,30.09
-18.6,-484.58,-106.03,27.32
-23.65,-520.54,-96.96,21.99
-17.26,-466.5,-103.4,22.38
-26.15,-540.78,-105.29,31.82
-33.45,-455.67,-100.6,31.42
0.07,-424.58,-102.4,21.79
-29.81,-570.78,-102.08,12.18
-54.87,-348.04,-105.98,19.93
19.27,-422.66,-94.25,33.3
-44.1,-546.28,-97.43,32.76
-2.75,-472.39,-117.04,6.11
-10.11,-558.68,-116.37,-2.32
-3.4,-446.04,-98.68,41.84
13.4,-369.46,-97.58,28.35
-16.74,-507.18,-100.28,20.59
-45.65,-527.95,-110.22,15.36
-22.59,-509.69,-102.82,31.77
-13.69,-391.83,-101.69,30.23
-2.28,-521.16,-97.53,19.34
-28.32,-499.22,-99.34,16.09
9.73,-462.42,-99.07,20.91
-18.8,-493.84,-95.22,6.69
-16.16,-518.07,-108.02,2.78
-58.52,-507.76,-99.85,26.64
14.95,-361.05,-96.51,21.53
-39.05,-529.71,-100.39,12.9
-40.53,-501.38,-105.0,15.59
15.41,-337.88,-107.73,24.68
-24.52,-548.12,-97.14,34.31
-29.69,-544.52,-98.95,27.25
-9.13,-462.81,-105.52,19.37
-50.72,-524.66,-106.12,21.41
-1.5,-529.24,-106.97,24.23
-4.05,-512.88,-102.25,37.22
8.8,-470.35,-106.59,7.74
17.09,-399.06,-96.64,14.7
-40.33,-470.44,-97.33,34.32
-27.94,-479.6,-109.58,14.03
