ch1,ch2,ch3,ch4
-13.76,-489.85,-117.82,22.14
10.05,-453.03,-111.81,24.56
-7.65,-444.57,-108.27,23.56
9.32,-393.73,-102.06,21.11
-0.55,-446.56,-98.3,30.21
-17.94,-444.26,-99.81,28.8
-32.12,-479.37,-111.79,22.55
7.29,-414.38,-115.85,6.8
43.43,-396.18,39.84,46.11
-5.44,-392.6,-166.09,18.68
-55.87,-521.96,-153.65,12.23
14.13,-466.3,-76.3,31.95
-24.48,-446.13,-103.71,34.98
-19.9,-470.26,-135.78,18.86
12.85,-452.78,-102.88,20.93
-18.59,-474.59,-100.13,14.81
-53.92,-516.53,-107.51,28.48
-3.12,-451.91,-110.15,9.49
-14.75,-396.65,-105.21,28.49
-28.57,-459.48,-105.78,18.59
12.06,-438.08,-99.28,16.96
-30.12,-522.61,-105.49,27.55
1.83,-469.04,-90.2,19.36
6.6,-399.05,-90.1,23.42
-12.9,-451.04,-78.52,31.57
-30.93,-496.06,-72.07,32.57
0.39,-454.72,-45.87,30.21
-16.92,-455.18,-120.25,20.09
-8.42,-454.55,-85.59,37.23
-30.16,-468.63,-113.45,23.63
-19.44,-454.61,-133.64,7.93
-28.64,-514.72,-106.78,19.04
-32.39,-457.2,-125.01,14.84
-22.35,-366.33,-98.24,17.59
-12.98,-537.71,-101.98,29.68
-38.38,-469.9,-103.94,30.55
-37.4,-461.2,-109.1,23.89
22.38,-401.53,-109.7,12.39
-33.27,-573.49,-93.83,29.9
-18.28,-542.36,-114.13,15.41
-15.54,-355.19,-118.8,13.97
28.48,-340.59,-86.39,33.57
4.51,-461.39,-105.77,25.51
-15.77,-515.71,-102.02,29.59
-29.72,-480.76,-83.59,21.55
-36.64,-415.27,-109.85,26.51
-14.92,-462.95,-111.91,26.43
-5.49,-461.6,-113.97,27.12
-10.12,-439.52,-113.81,15.74
-5.69,-380.1,-108.6,24.94
