ch1,ch2,ch3,ch4
-45.34,-538.88,-114.24,19.22
-18.32,-338.09,-117.6,19.22
-7.26,-537.13,-105.93,26.02
-29.37,-552.53,-112.63,16.74
-44.96,-414.83,-103.14,22.36
-21.3,-434.39,-117.02,24.19
-6.63,-495.73,-126.19,23.39
-4.1,-426.34,-124.85,3.65
-54.92,-532.29,-111.29,15.45
-68.06,-287.58,-104.4,11.92
18.25,-551.6,-109.45,24.15
21.88,-523.56,-108.54,22.66
4.45,-507.75,-106.37,12.05
2.93,-485.05,-110.19,19.51
-18.08,-475.67,-110.88,21.97
-47.98,-521.15,-110.89,15.45
-2.04,-434.76,-107.51,12.24
-17.79,-497.63,-110.26,24.45
-30.98,-436.87,-111.17,6.81
7.86,-286.62,-121.75,-0.53
-37.94,-638.66,-110.47,1.85
-28.85,-601.84,-118.9,22.92
-48.32,-488.56,-96.93,37.86
19.48,-296.05,-108.31,-2.85
-47.27,-547.79,-108.9,-0.65
-2.03,-474.39,-116.83,5.07
-4.86,-505.06,-106.24,33.14
-21.96,-462.37,-101.81,16.27
-25.46,-521.45,-108.44,19.85
-21.65,-479.59,-101.14,16.7
-16.58,-407.57,-110.25,12.9
-26.52,-450.09,-96.87,21.49
-16.18,-494.66,-112.22,13.54
-3.79,-389.37,-105.96,9.65
-15.73,-524.71,-119.19,3.85
-8.12,-509.64,-114.64,25.46
-20.62,-490.96,-105.41,32.37
-38.75,-475.73,-104.95,10.22
-37.81,-540.25,-109.66,22.72
-44.64,-605.71,-118.13,19.96
-26.32,-408.97,-109.89,-6.25
1.99,-227.21,-85.38,30.08
-11.59,-555.72,-112.45,21.38
-4.09,-414.72,-98.46,25.44
-4.37,-548.52,-107.08,23.7
-10.77,-503.15,-118.91,15.85
-19.34,-371.6,-102.88,24.94
-17.94,-458.14,-109.77,24.03
-67.45,-683.53,-105.35,10.36
1.42,-556.55,-108.45,27.93
