ch1,ch2,ch3,ch4
-68.15,-499.59,-116.37,24.07
53.83,-434.4,-105.73,26.88
-21.21,-547.48,-99.23,33.7
-13.14,-345.31,-85.87,27.47
-19.55,-540.15,-94.17,36.91
-48.6,-510.93,-120.98,33.14
-29.2,-460.21,-108.14,28.21
-23.56,-447.71,-105.04,28.28
-31.84,-467.51,-103.97,27.59
14.49,-416.44,-95.42,33.67
7.4,-195.51,-83.06,35.06
-48.5,-665.12,-124.78,16.53
-44.52,-585.0,-110.0,20.52
-31.17,-417.06,-103.12,24.98
-6.71,-467.25,-108.39,20.23
-34.55,-491.38,-103.52,21.31
-13.87,-459.36,-100.64,27.04
-30.83,-492.61,-102.19,26.4
-11.62,-391.54,-112.34,14.22
-9.0,-473.36,-94.25,26.71
21.88,-389.49,-95.65,37.7
-13.07,-365.3,-104.37,25.52
-29.35,-565.55,-101.18,25.69
-35.9,-527.89,-101.61,22.27
-15.67,-495.36,-104.63,32.15
-23.0,-410.43,-87.01,15.93
-23.91,-466.28,-81.71,32.56
-34.59,-525.83,-90.6,27.32
-20.8,-480.78,-120.38,28.13
-3.61,-446.1,-112.21,20.62
-12.69,-455.88,-96.2,34.73
-79.71,-686.07,-124.7,14.13
-19.9,-384.48,-105.71,25.11
-45.62,-331.25,-98.61,37.46
79.44,-377.15,-105.18,25.64
12.26,-456.48,-106.58,26.17
-8.68,-367.71,-105.37,14.54
-39.5,-615.61,-107.42,20.39
40.42,-391.97,-72.66,47.15
-23.43,-424.62,-101.43,27.71
-62.95,-516.91,-108.44,18.6
-32.44,-525.58,-112.97,17.67
-1.61,-402.14,-99.24,31.0
-8.16,-441.28,-106.99,31.39
-42.75,-501.6,-103.76,29.21
-25.02,-518.49,-107.78,25.27
-27.49,-440.95,-99.37,34.24
-28.4,-470.67,-101.82,28.7
-15.83,-505.58,-123.97,22.1
-27.95,-454.44,-109.14,30.66
