ch1,ch2,ch3,ch4
-3.0,-449.62,-89.91,20.6
-6.66,-421.42,-0.07,36.61
-7.38,-435.22,-149.42,38.03
13.53,-478.32,-127.18,23.98
-30.96,-514.7,-57.4,21.6
14.94,-398.3,-108.08,30.73
-36.16,-519.63,-98.07,31.7
-1.7,-394.75,-157.96,13.47
-32.98,-494.7,-125.2,26.93
19.22,-419.36,-117.17,10.25
-55.73,-537.49,-112.05,26.61
-12.09,-445.3,-114.0,25.43
-14.98,-495.61,-104.82,42.23
-5.03,-390.91,-117.26,25.12
-29.0,-480.79,-113.26,19.99
26.89,-407.58,-116.81,33.21
-43.55,-542.18,-98.1,27.61
-24.54,-476.5,-100.07,36.97
-1.81,-479.49,-110.82,27.53
-10.1,-469.35,78.99,41.99
-24.95,-428.76,-151.99,20.34
-11.15,-477.17,-136.34,28.49
3.9,-402.06,-90.94,25.13
15.16,-442.08,-119.08,27.62
-40.25,-555.19,-49.48,42.64
-21.26,-427.69,-170.65,8.33
26.51,-403.34,-114.11,19.44
-41.73,-443.65,-127.56,15.15
4.26,-403.09,-111.33,25.81
-25.5,-579.2,-101.68,20.19
-26.35,-481.1,-107.54,39.2
-41.74,-458.62,-103.63,26.89
-26.85,-557.87,-111.66,19.14
15.69,-380.05,-100.44,22.05
1.58,-436.96,-103.59,26.23
4.16,-396.51,-41.94,25.64
-14.06,-489.5,-59.03,36.02
-24.19,-544.31,-145.54,13.5
-11.37,-435.2,-126.58,23.42
53.39,-396.12,-42.85,32.17
-68.51,-597.93,-106.34,16.94
23.11,-205.4,-93.77,22.3
20.83,-425.83,-131.8,28.28
-52.39,-625.53,-124.33,25.39
-60.28,-648.23,-131.07,16.51
-1.38,-359.09,-107.79,24.57
-10.09,-444.9,-103.67,34.53
-7.75,-446.63,-100.17,25.44
-38.26,-502.62,-100.62,19.36
18.1,-388.61,-102.56,24.34
