ch1,ch2,ch3,ch4
-25.63,-461.08,-98.09,20.29
12.43,-440.56,-98.42,28.9
-26.5,-459.88,-99.32,24.64
-52.48,-473.43,-95.37,25.59
9.65,-438.28,-105.3,24.25
-38.99,-525.99,-106.54,25.5
-21.87,-485.04,-100.97,31.09
-30.18,-495.7,-102.18,26.56
-23.05,-431.18,-100.59,26.64
-3.3,-446.9,-97.51,32.5
-47.67,-533.67,-105.97,22.96
-12.06,-450.32,-99.08,24.58
-24.47,-513.71,-96.11,25.74
-27.66,-515.37,-102.69,25.39
-35.58,-486.36,-93.54,31.75
-15.9,-467.23,-94.37,26.84
0.02,-458.68,-102.13,21.45
-31.72,-403.23,-95.61,31.97
13.48,-472.33,-107.98,22.78
-18.66,-418.56,-103.16,27.67
-41.25,-531.95,-95.75,29.91
-33.65,-508.66,-97.26,28.71
-30.34,-502.58,-97.51,29.55
3.13,-389.02,-86.67,32.01
-26.14,-471.46,-106.57,22.75
18.07,-407.39,-111.38,19.62
-18.33,-459.38,-102.29,30.92
-32.06,-527.69,-101.26,29.63
-25.92,-502.48,-99.8,26.74
-24.9,-485.84,-98.97,24.09
-22.75,-488.65,-100.05,28.7
-27.52,-485.17,-98.17,29.09
-0.36,-463.08,-99.14,32.5
-27.69,-476.39,-95.52,42.01
-31.81,-484.66,-96.87,26.27
-14.16,-414.61,-106.36,25.3
-13.62,-492.91,-105.81,23.69
-25.99,-446.67,-100.22,25.84
-15.76,-449.3,-97.85,33.34
-7.01,-542.03,-104.37,21.79
-17.92,-503.41,-98.66,27.56
-5.92,-468.91,-97.13,29.58
14.27,-421.05,-93.56,34.24
-33.14,-461.37,-94.19,32.77
-20.84,-510.84,-111.75,18.68
-13.51,-395.62,-109.57,22.47
3.88,-395.67,-110.69,22.35
-8.13,-502.9,-93.09,35.85
-15.73,-482.19,-100.35,29.75
-44.06,-526.99,-100.66,26.29
