ch1,ch2,ch3,ch4
-9.17,8.57,7.4,-5.39
-31.39,-112.66,1.77,-42.99
0.29,93.44,15.34,-3.7
-38.91,-13.69,-1.61,-17.31
-24.07,-8.25,9.67,48.47
-21.39,81.93,6.86,-55.0
-19.0,-54.18,22.59,-11.1
-10.7,40.46,-9.49,-42.81
-2.68,44.11,19.97,-14.59
-20.58,-0.91,0.15,-4.44
-40.71,-71.33,5.4,-9.36
-9.88,-4.27,34.7,-22.04
-0.16,62.69,52.1,-3.61
-22.89,69.04,-19.79,-5.21
-23.99,-154.36,-4.75,18.68
-10.94,92.71,12.59,-11.63
-38.21,-121.29,-2.6,-54.28
-18.13,83.11,-14.21,-10.14
-11.0,33.71,6.88,-14.33
-7.84,-25.33,13.66,0.63
-5.85,51.91,4.55,-8.44
8.81,-21.41,2.55,-14.4
-20.43,62.56,8.13,-20.4
-63.73,-58.52,38.49,54.74
-24.43,-95.47,-14.49,-60.09
-12.07,-18.03,8.7,-12.82
-19.33,86.66,6.46,-29.26
-15.08,43.41,6.95,-11.57
-10.2,26.24,9.05,-28.08
-13.67,-77.04,7.49,-36.26
-6.67,38.3,13.58,10.37
-15.17,-4.04,61.74,-1.43
-19.99,-52.72,-8.1,-13.35
-5.41,11.15,-17.87,0.79
-30.22,-7.39,-4.66,-21.27
3.09,2.44,4.75,9.53
-19.8,102.64,14.53,-26.05
-38.94,-61.65,-4.01,-33.56
-23.33,-81.46,11.35,-10.63
-18.97,15.89,-5.0,-30.77
-18.63,70.53,6.6,-28.41
-17.81,-55.05,8.06,-19.03
-8.36,142.71,5.41,-10.3
5.02,76.22,26.97,99.41
-21.38,0.37,7.13,-77.08
-24.39,-105.89,11.7,-15.68
-32.14,-10.49,8.13,-48.04
-40.9,-88.42,0.22,-26.04
7.52,54.4,6.31,-68.37
-7.5,-71.08,10.3,24.16
