ch1,ch2,ch3,ch4
1.42,39.53,3.84,-16.31
4.05,51.95,25.22,16.46
0.43,178.95,16.47,-45.85
-54.54,-170.31,9.22,17.23
-54.19,72.68,0.69,-6.66
23.66,72.7,7.72,-12.41
0.72,-52.49,-1.43,-21.22
-11.62,-76.45,1.84,-50.69
-21.48,27.28,15.17,-36.44
-39.45,73.48,6.69,-62.07
-24.21,-49.39,15.1,-19.58
1.5,49.17,12.43,5.71
16.81,85.51,6.42,-12.99
-38.87,-25.89,5.85,-22.25
-28.99,75.78,12.67,0.35
-18.73,-178.85,17.22,-24.29
8.4,89.73,40.88,68.98
-37.23,117.07,-12.26,-12.91
-9.87,-60.29,-1.5,-68.19
-7.95,90.8,8.14,2.4
-31.32,-78.3,5.87,-36.03
5.79,127.51,9.78,-50.1
-38.37,-168.81,-1.88,-32.64
-3.6,-76.56,16.26,16.35
-3.42,151.85,-5.54,-46.05
-34.31,-44.75,6.76,-48.64
-40.6,119.09,14.21,125.2
-11.32,-30.69,-1.64,-147.04
-16.16,-16.8,8.55,30.43
2.54,115.57,11.2,-8.63
-21.79,-100.64,19.01,-10.93
-24.25,-78.05,-4.01,-58.04
-8.72,138.63,29.06,50.32
-37.68,-18.86,16.37,-89.22
-46.47,-79.75,-5.99,-6.0
10.27,-169.74,12.11,7.07
16.09,217.06,-0.75,-59.05
0.63,64.49,19.68,83.99
-31.94,24.68,9.55,-65.35
23.88,156.44,-0.62,-26.92
-32.52,-192.49,4.98,95.01
-14.82,-22.43,6.46,-94.99
-30.93,-49.77,-2.34,-28.89
-22.12,34.34,3.31,-57.33
-24.32,35.32,17.34,-11.5
-31.6,-31.05,4.36,-38.23
-19.11,-31.91,11.82,26.85
5.07,6.26,3.31,-51.31
-1.57,60.87,0.58,-32.5
-42.23,-43.7,11.09,-13.06
