ch1,ch2,ch3,ch4
-16.05,-80.75,28.68,56.07
-37.79,56.6,-4.35,-72.63
-9.97,102.01,13.11,16.32
-3.4,-44.79,0.78,22.93
-33.69,141.27,5.52,-71.45
-3.12,-44.29,4.61,-29.96
-0.89,37.54,11.6,-44.54
10.94,136.07,6.74,-2.3
-58.38,-118.05,3.75,-4.6
-3.25,88.28,8.69,-63.9
33.75,-45.2,11.92,30.76
-27.88,-211.88,1.8,-1.57
-23.79,138.07,29.84,105.29
-23.07,144.27,-0.88,-88.01
-38.6,-100.46,13.06,62.8
-2.02,65.81,2.87,-132.26
-7.31,41.69,5.31,-8.31
-20.51,11.64,-3.91,-37.99
-24.21,82.6,-1.92,-57.09
-24.01,-108.85,30.47,126.16
-35.86,73.96,-3.66,-86.64
-15.91,-39.3,4.16,-30.59
39.97,32.91,7.61,27.73
-8.07,121.63,10.45,-89.01
-42.48,-98.43,8.03,19.21
-37.04,-70.8,43.29,23.15
3.9,199.04,-14.71,-7.5
-18.31,-86.91,-6.01,-64.53
-24.72,-43.11,-1.35,-25.18
-53.16,-35.58,2.06,-11.08
-8.53,80.59,9.25,-14.37
3.48,52.37,9.12,-16.78
25.2,86.72,12.64,110.75
-17.77,17.97,-3.68,-123.78
-45.11,-65.7,11.05,-46.25
-37.42,-48.4,14.11,62.09
9.45,180.52,9.55,7.24
-5.92,14.09,-4.04,-69.41
-33.36,-77.69,-4.67,-48.3
-41.5,-132.99,35.51,-18.45
-26.08,155.2,-6.95,19.74
-10.62,-24.39,4.82,-69.76
41.04,69.98,23.56,106.06
-4.13,17.63,-4.21,-105.79
-18.2,-52.42,7.14,29.12
6.95,168.13,-7.44,-54.53
-16.29,-129.21,3.62,-23.46
-46.98,-83.53,0.2,-12.61
-25.7,8.1,-5.0,-42.63
-14.75,60.96,3.4,-24.59
