ch1,ch2,ch3,ch4
-8.42,-438.27,-131.33,4.14
-6.96,-323.7,80.0,-10.08
-26.22,-572.92,-93.2,-4.23
-30.19,-553.25,-173.44,26.56
15.91,-273.27,-68.1,-21.03
-41.19,-586.75,-147.34,-21.25
-14.34,-518.72,-83.06,57.7
-21.93,-498.62,-113.28,14.0
-28.43,-563.19,-71.46,70.89
-20.32,-432.23,-148.5,57.5
-7.37,-422.6,-13.45,5.22
-23.61,-522.19,-115.99,9.48
3.54,-301.71,-102.48,32.12
-26.03,-482.22,-125.52,18.22
-14.22,-577.34,-92.86,36.95
-9.32,-517.63,-104.18,-28.96
-10.77,-429.53,-99.9,64.46
-4.09,-443.04,-156.12,-22.78
-17.05,-420.95,-28.51,51.35
-40.8,-541.55,-102.47,41.22
-34.18,-579.42,-62.87,130.79
-13.64,-410.33,-143.39,-43.63
-9.98,-499.36,-81.9,25.8
-31.08,-600.5,-96.44,31.96
-6.5,-294.07,-118.81,42.56
-19.23,-469.04,-102.79,38.6
-12.95,-381.2,-118.87,-12.55
-25.09,-531.74,-112.52,29.16
-10.66,-378.49,-89.14,68.8
-5.31,-441.9,-178.16,-77.46
11.55,-267.0,-107.81,43.66
-60.7,-696.14,-124.19,-7.38
-18.4,-492.56,-32.47,96.58
-22.91,-462.75,-127.8,46.08
-12.32,-483.28,-79.39,-3.38
-10.94,-462.93,-203.59,17.52
1.64,-257.88,-71.7,4.63
-27.7,-623.18,-70.96,47.18
-44.5,-613.29,-30.84,112.95
-32.91,-472.2,-133.49,-24.92
-15.51,-504.21,-58.53,3.67
-25.62,-520.83,-129.3,37.84
-4.13,-442.68,-113.74,14.85
-12.15,-440.58,-111.27,7.59
-22.94,-377.82,-189.98,11.15
-19.77,-415.28,-51.22,77.11
-26.1,-529.88,-124.92,39.93
-22.19,-486.42,-53.94,41.85
-17.84,-490.17,-152.23,-24.94
-15.11,-416.76,-102.92,71.47
