ch1,ch2,ch3,ch4
3.26,-523.77,-99.85,74.87
-27.61,-569.49,-103.6,-29.77
-7.0,-469.5,-89.58,-8.56
-36.93,-605.3,-88.12,59.89
-60.22,-620.53,-107.62,1.56
7.15,-421.62,-108.3,-6.32
6.84,-404.74,-107.6,4.83
1.55,-440.75,-108.1,18.49
-21.47,-481.98,-89.6,39.43
-18.21,-459.73,-110.32,-18.38
2.9,-386.07,-122.83,-60.16
-6.95,-433.94,-110.78,43.68
-19.53,-569.87,-116.39,17.71
-18.87,-509.35,-96.76,4.21
0.42,-479.68,-97.5,10.11
-16.11,-458.65,-105.39,-0.3
-9.86,-499.56,-103.43,-16.36
-0.57,-315.03,-98.67,5.75
-4.89,-485.21,-117.61,-12.71
-15.66,-512.53,-106.79,0.19
-37.78,-636.65,-113.57,-8.21
6.2,-376.7,-101.81,-0.31
11.44,-297.68,-98.78,17.28
-3.66,-314.42,-92.87,18.61
-24.09,-586.81,-99.97,12.26
-16.12,-530.04,-106.57,9.43
-10.71,-504.25,-110.19,2.39
-13.29,-487.48,-103.12,12.23
-4.23,-440.55,-118.43,24.56
-12.98,-473.13,-112.11,-18.55
2.92,-423.65,-106.85,-7.2
-12.06,-533.95,-108.08,28.07
-11.21,-477.92,-102.85,11.84
-15.83,-507.69,-135.2,-20.8
-12.42,-350.32,-117.86,-27.34
6.96,-401.24,-93.93,86.77
-6.74,-511.3,-104.44,14.09
-6.01,-487.22,-112.29,-6.05
0.9,-275.34,-130.84,-31.94
-14.57,-573.37,-94.37,49.53
-41.79,-517.11,-100.58,12.3
-16.02,-500.32,-108.29,13.74
7.88,-467.84,-139.54,-17.95
-12.86,-500.71,-91.71,31.11
-6.1,-496.09,-88.38,22.4
5.85,-378.86,-206.79,-38.86
-28.03,-499.18,-91.82,46.56
-12.04,-435.72,-108.75,-7.12
-15.99,-431.53,-136.27,56.37
-13.57,-457.74,-94.94,-23.12
