ch1,ch2,ch3,ch4
-22.98,-11.5,32.96,19.97
-3.55,18.4,29.34,-0.19
-0.48,39.36,33.03,12.95
-18.28,7.09,39.56,14.8
1.74,101.83,34.13,11.48
-24.08,-22.77,37.75,18.6
-20.88,67.47,30.92,6.82
-50.7,-87.2,32.11,10.82
-37.22,8.15,31.48,7.92
-5.45,11.22,29.94,11.0
-21.65,-72.89,33.79,5.64
-28.26,43.8,33.85,20.95
-24.52,95.51,34.39,13.59
-16.85,-19.01,33.83,6.86
-22.15,106.96,39.87,18.25
-39.82,-15.82,35.05,3.74
-4.46,-119.21,30.26,3.88
1.38,186.83,27.1,-3.03
-4.23,44.08,34.42,20.92
-32.96,-32.62,32.43,17.3
-24.19,-3.93,30.37,10.64
-13.92,-41.47,28.87,9.05
-12.29,29.71,33.03,20.96
-43.02,80.26,29.96,12.23
-51.94,-72.17,34.27,19.22
30.26,97.63,39.18,17.85
-23.88,46.59,26.35,10.14
-18.31,-109.05,30.1,7.05
-10.2,62.65,35.47,7.53
-37.05,60.14,37.46,19.08
-29.02,68.05,37.92,20.25
4.7,35.73,30.52,10.26
0.57,43.07,36.29,17.15
-26.78,-41.51,34.12,3.84
-33.76,-14.01,32.95,9.85
-94.53,-67.58,32.96,12.69
37.13,120.63,35.77,9.59
-14.39,-22.99,33.17,11.28
7.65,31.83,32.82,-2.02
-18.79,-14.68,37.28,12.21
-13.64,36.8,39.66,21.63
-38.39,-39.28,39.7,20.89
-21.45,51.64,34.56,7.64
-18.94,-8.65,29.57,8.86
-7.14,62.59,39.91,16.13
-32.33,24.57,38.07,13.96
-15.13,43.24,35.49,9.91
-7.73,33.78,39.25,16.55
-53.26,-44.13,37.81,14.73
-29.93,-50.75,38.06,14.77
