ch1,ch2,ch3,ch4
-10.95,-44.36,34.09,4.65
-3.79,2.21,30.26,3.55
-21.51,58.2,35.97,1.62
-28.07,-63.17,34.52,5.68
-15.62,51.79,37.29,8.51
-30.56,38.53,35.42,2.64
-0.29,16.81,33.79,4.54
-4.39,45.84,34.48,3.98
-31.04,22.4,38.55,6.95
-44.28,-22.51,29.17,1.87
8.41,25.82,39.36,8.46
17.28,91.12,33.27,0.9
-10.95,-49.08,34.06,7.67
-29.32,2.38,34.98,6.14
6.02,11.65,35.04,-0.6
-14.04,30.33,30.81,2.48
-22.68,1.48,36.71,5.85
-11.75,-24.37,38.45,2.69
-4.37,26.21,34.21,7.54
-36.71,0.57,36.5,6.94
-43.08,-79.21,35.85,4.6
-11.42,34.98,36.04,8.21
7.56,76.2,39.21,10.21
-37.36,76.63,30.63,5.21
31.08,35.02,25.0,-2.59
-8.25,-2.3,33.6,2.75
-50.24,-38.71,32.08,3.44
-6.52,19.34,34.71,3.62
-25.97,8.82,35.26,2.65
-5.95,-20.6,34.64,7.22
-19.79,34.27,25.72,-2.13
-40.54,16.87,32.14,0.79
28.01,-27.72,35.62,1.06
6.19,49.93,37.38,7.75
-19.31,-7.68,32.73,-1.81
-39.66,-13.9,33.6,1.86
-25.61,-35.34,34.67,10.57
2.49,70.38,31.03,4.25
6.68,61.61,31.68,3.26
4.47,26.5,35.56,2.77
-46.12,17.43,39.27,7.68
-11.23,1.43,36.55,11.33
-21.51,6.32,33.27,4.35
6.79,42.01,30.75,5.92
1.37,75.34,32.97,13.02
-15.66,-90.8,34.4,-0.81
-25.7,-9.7,29.39,7.55
-4.71,53.71,32.62,5.02
-9.55,1.7,36.2,3.26
-81.2,-42.12,34.46,5.77
