ch1,ch2,ch3,ch4
-15.08,12.62,27.58,-0.64
11.55,37.85,31.22,1.79
-48.56,32.69,34.43,11.63
-13.17,31.88,27.22,5.77
-18.76,1.88,24.73,0.95
-36.68,-25.35,29.19,2.67
-26.75,-3.47,29.36,5.81
-6.18,85.37,31.11,2.66
-10.77,10.67,27.15,4.46
-1.5,-31.29,37.51,6.08
-14.28,104.66,33.39,2.34
-16.2,-29.97,26.64,-1.52
-0.21,8.1,31.05,3.03
-36.62,22.82,27.97,-14.2
-24.56,-19.43,36.51,17.38
-13.14,19.45,37.08,7.04
-3.56,20.18,37.2,2.2
-9.57,12.48,32.57,-4.01
24.14,9.09,31.3,7.56
11.31,46.86,34.0,6.46
-7.3,39.79,33.92,5.17
-52.78,4.27,28.91,1.6
-53.65,-40.34,29.93,0.56
18.04,-4.04,29.33,-1.6
-13.71,11.65,28.97,-8.06
-33.39,60.04,36.31,11.01
21.96,10.49,34.78,8.82
1.08,15.41,31.13,3.95
9.73,51.26,41.84,5.77
-10.13,-80.84,28.4,0.77
9.58,-13.07,33.67,-7.64
-20.59,46.55,30.94,0.41
-22.82,8.47,29.86,-2.07
-15.47,10.45,28.79,-1.04
1.14,-2.08,23.55,-3.55
-39.55,8.42,34.49,2.66
-33.4,27.49,32.73,4.26
8.07,-25.95,27.83,-0.23
-40.3,49.74,36.4,4.83
-24.89,-10.09,36.23,12.74
52.16,57.96,30.33,1.53
-44.99,56.86,31.78,-2.22
-15.13,-63.32,31.86,1.66
-9.47,48.81,35.39,-2.17
0.9,-72.58,35.86,5.54
23.06,110.53,35.78,9.52
-28.72,-11.24,32.35,1.58
-18.59,-32.69,32.63,0.76
-6.52,68.54,32.22,3.31
-29.56,-46.18,33.32,9.3
