,ch1,ch2,ch3,ch4
0,-20.46,-474.48,-91.82,11.4
1,-31.34,-472.65,-93.86,9.32
2,1.01,-479.98,-96.33,1.68
3,-34.94,-493.58,-97.08,5.05
4,-27.04,-450.71,-93.46,3.28
5,-20.3,-443.59,-91.74,6.9
6,-47.26,-525.47,-93.25,7.47
7,-25.68,-458.97,-92.1,0.81
8,-0.26,-489.67,-91.52,7.91
9,-6.64,-495.76,-95.13,5.86
10,-11.87,-485.85,-92.88,4.39
11,-13.98,-480.75,-91.15,9.32
12,-62.36,-495.19,-89.21,5.17
13,-32.33,-487.52,-93.26,4.64
14,-2.0,-474.83,-92.66,4.97
15,-11.24,-486.58,-94.02,8.02
16,-16.15,-477.32,-90.3,5.59
17,-14.83,-476.78,-95.01,3.84
18,-24.61,-461.64,-88.64,6.56
19,-19.48,-464.37,-91.71,4.44
20,-24.99,-469.97,-93.09,2.86
21,-77.49,-507.49,-95.41,3.8
22,15.97,-482.38,-94.24,7.01
23,-9.57,-486.94,-91.54,13.09
24,-16.81,-476.66,-92.35,11.53
25,-17.45,-479.13,-90.08,10.31
26,-33.86,-480.33,-91.55,9.66
27,-11.21,-447.05,-94.06,8.23
28,-26.46,-484.36,-90.81,6.08
29,-66.24,-499.66,-100.82,6.12
30,-34.17,-464.44,-96.6,6.91
31,14.27,-447.29,-99.31,7.25
32,-31.97,-524.57,-96.95,10.46
33,-33.47,-494.34,-97.82,7.91
34,-7.81,-473.49,-94.73,8.38
35,-47.67,-495.7,-91.96,2.63
36,-5.75,-485.04,-95.07,8.08
37,-8.76,-449.28,-94.48,8.58
38,-15.89,-463.05,-92.82,2.57
39,-34.42,-503.33,-91.13,3.78
40,-23.51,-492.07,-94.15,4.97
41,-34.49,-475.74,-91.24,10.02
42,-18.44,-480.65,-92.3,8.85
43,-25.63,-482.73,-91.8,9.02
44,-49.3,-474.49,-95.21,4.12
45,-18.22,-479.53,-96.27,5.93
46,-17.93,-484.96,-100.64,8.19
47,-20.56,-471.95,-99.71,7.83
48,-43.19,-468.22,-98.24,4.67
49,9.38,-435.52,-101.04,2.7
50,-0.43,-469.79,-102.54,1.86
51,-32.99,-528.23,-101.48,7.64
52,-45.46,-503.32,-100.41,5.62
53,-3.77,-465.76,-98.83,11.92
54,-8.51,-491.9,-102.84,7.17
55,-23.65,-484.95,-102.98,6.8
56,-15.54,-475.2,-102.9,2.95
57,-35.78,-457.68,-100.61,6.46
58,-19.28,-456.53,-101.13,-0.17
59,-20.61,-502.11,-103.65,4.59
60,-7.88,-458.53,-97.42,8.24
61,-15.9,-494.16,-99.21,7.97
62,-51.05,-513.26,-92.27,19.05
63,-5.99,-500.82,-94.55,14.47
64,-14.05,-470.52,-91.89,12.32
65,-35.12,-488.23,-93.57,8.57
66,-30.25,-472.2,-96.04,11.31
67,-4.52,-481.73,-100.06,5.46
68,-30.78,-505.73,-90.3,3.25
69,-21.53,-489.01,-89.48,6.46
