,ch1,ch2,ch3,ch4
0,-12.55,-441.17,-99.75,11.57
1,-18.22,-494.45,-102.4,16.26
2,-19.14,-480.8,-102.58,15.49
3,-23.4,-467.61,-96.59,15.74
4,-28.87,-475.0,-100.15,16.77
5,-26.49,-486.05,-91.72,21.23
6,-36.79,-462.12,-100.62,17.73
7,-25.85,-429.42,-97.38,14.95
8,7.53,-467.75,-99.86,16.19
9,-35.34,-508.82,-98.95,16.48
10,-68.81,-475.48,-100.44,14.06
11,32.53,-411.06,-99.87,17.02
12,14.96,-491.51,-107.29,15.11
13,-14.11,-511.52,-100.81,22.12
14,-15.38,-484.18,-105.72,16.85
15,-25.99,-485.88,-103.51,17.01
16,-22.79,-476.14,-108.1,22.3
17,-13.34,-477.4,-99.06,23.65
18,-25.93,-486.41,-101.43,22.26
19,-20.81,-479.57,-100.96,23.81
20,-41.97,-448.72,-102.16,21.56
21,0.24,-455.23,-105.05,19.74
22,-24.45,-445.42,-97.7,24.32
23,5.62,-489.61,-102.28,26.99
24,-27.05,-476.71,-109.05,21.75
25,-16.01,-489.33,-100.1,20.9
26,-23.08,-477.38,-102.53,16.35
27,-24.43,-448.75,-96.73,15.92
28,-22.9,-480.78,-104.14,19.14
29,-36.62,-490.5,-103.06,23.56
30,-21.81,-467.23,-95.39,23.22
31,-65.66,-471.52,-96.08,25.15
32,5.74,-490.48,-99.6,21.31
33,-2.64,-469.29,-101.51,20.79
34,-26.52,-475.57,-98.33,23.92
35,-38.3,-478.87,-98.34,20.84
36,17.18,-479.63,-105.52,18.51
37,-1.87,-455.69,-103.39,17.05
38,-38.45,-491.26,-100.04,12.49
39,-21.29,-471.9,-97.32,15.95
40,-6.53,-472.51,-99.28,19.31
41,-22.46,-475.71,-102.01,12.29
42,-15.18,-461.11,-105.48,14.85
43,-17.33,-469.37,-104.64,15.28
44,-44.1,-499.94,-95.45,22.04
45,-7.03,-475.25,-105.16,16.79
46,-10.92,-451.37,-105.41,14.57
47,-17.22,-478.22,-102.28,15.45
48,-68.9,-495.32,-100.13,12.96
49,-14.04,-479.52,-101.7,13.55
50,12.33,-470.8,-98.9,14.39
51,-21.02,-468.01,-98.8,16.4
52,-53.67,-484.83,-97.22,15.95
53,-16.26,-474.77,-97.96,16.95
54,7.01,-483.2,-91.34,19.3
55,-26.06,-466.47,-91.74,19.54
56,9.94,-433.1,-99.95,14.83
57,-25.41,-470.93,-98.48,17.24
58,-20.14,-513.01,-95.77,24.73
59,-22.47,-484.48,-97.56,26.55
60,-34.46,-477.38,-98.12,22.42
61,-7.84,-458.35,-102.22,25.08
62,-47.5,-436.14,-97.83,24.38
63,-44.46,-497.26,-90.82,25.55
64,33.26,-497.7,-107.42,20.91
65,-14.85,-492.56,-102.09,16.93
66,-24.02,-470.27,-101.81,18.44
67,-6.52,-471.04,-102.52,16.2
68,-22.71,-466.78,-100.3,12.95
69,-19.95,-467.61,-99.05,16.03
70,-43.66,-449.14,-99.61,16.96
71,-19.78,-481.87,-93.58,16.98
72,4.21,-464.62,-99.37,11.59
73,-19.65,-494.63,-107.19,13.87
74,-19.48,-477.96,-103.49,17.08
75,-38.33,-474.13,-106.21,15.48
76,-23.48,-462.92,-103.2,14.88
77,-3.79,-457.77,-96.98,16.07
78,-33.54,-462.87,-99.87,18.41
79,-14.87,-466.49,-105.23,17.59
80,-12.17,-467.85,-105.3,20.46
81,-30.36,-433.51,-107.84,21.05
82,-5.65,-475.07,-104.84,21.69
83,-63.79,-471.18,-104.47,19.0
84,22.54,-434.65,-101.79,15.36
85,-16.05,-508.73,-107.37,20.5
86,-19.61,-491.6,-104.38,19.15
87,-31.09,-492.03,-101.66,19.6
88,-36.44,-480.03,-98.54,19.2
89,-31.85,-471.71,-100.27,17.5
90,-17.48,-490.73,-100.14,15.69
91,-14.69,-464.19,-106.58,16.34
92,-33.49,-482.85,-103.95,19.55
93,-47.96,-460.22,-104.37,16.08
94,-33.01,-455.91,-107.04,18.37
95,28.87,-461.12,-106.96,18.09
96,-10.91,-472.72,-102.76,17.04
97,-24.63,-483.23,-105.83,17.96
98,-21.34,-483.48,-108.31,20.59
99,-68.15,-466.89,-104.74,21.62
100,-6.62,-470.32,-101.43,19.01
101,-22.98,-490.15,-101.51,19.04
102,8.22,-450.26,-102.06,18.78
103,10.87,-429.83,-107.6,20.01
104,-32.21,-517.3,-105.64,21.03
105,-28.47,-481.12,-105.25,22.55
106,-23.71,-463.89,-102.23,22.68
107,-43.02,-486.66,-99.54,14.29
108,-25.39,-501.62,-104.43,16.05
109,-41.54,-475.28,-102.52,16.98
110,2.88,-477.51,-104.69,15.88
111,-7.26,-476.73,-104.14,17.12
112,-6.3,-472.59,-101.72,18.56
113,-15.62,-470.82,-106.74,17.75
114,-9.52,-469.53,-101.58,17.45
115,-22.93,-473.65,-101.54,20.46
116,-39.91,-469.31,-101.87,21.74
117,-24.06,-473.62,-109.27,21.09
118,-13.22,-482.2,-104.24,21.69
119,-21.63,-475.58,-98.5,20.22
120,-61.3,-474.45,-94.44,25.4
121,-30.56,-469.67,-104.14,24.62
