,ch1,ch2,ch3,ch4
0,-24.03,-519.52,-106.86,64.31
1,-24.89,-502.5,-88.52,-8.66
2,-24.03,-421.75,-93.05,15.56
3,-10.15,-518.04,-128.82,25.36
4,-4.06,-326.69,-95.0,33.57
5,-28.33,-502.59,-150.39,-21.84
6,-18.43,-390.28,-104.41,9.26
7,-18.88,-544.16,-78.7,-2.49
8,-35.89,-570.76,-81.07,102.97
9,-17.2,-416.81,-85.58,26.9
10,-24.27,-421.6,-112.14,-114.44
11,-7.5,-246.36,-81.98,71.28
12,-31.41,-640.7,-169.47,-1.04
13,-24.78,-540.79,-70.35,67.21
14,-4.16,-430.85,-103.18,14.34
15,-23.24,-501.61,-76.33,6.51
16,-28.61,-502.87,-74.4,44.8
17,-15.66,-466.8,-96.75,5.49
18,-19.18,-514.7,-115.44,16.72
19,-10.48,-447.35,-123.39,-54.1
20,-21.07,-463.73,-62.47,82.03
21,-26.16,-524.0,-97.26,-11.51
22,-31.73,-472.06,-176.92,21.03
23,-9.96,-308.17,-71.93,16.68
24,-33.53,-626.67,-97.45,46.17
25,-23.91,-464.5,-82.3,10.1
26,-23.49,-473.47,-92.1,-21.28
27,-17.52,-458.29,-95.9,20.09
28,-13.92,-457.23,-102.22,33.44
29,-17.12,-471.21,-89.81,-6.09
30,-37.32,-548.04,-83.69,93.45
31,-7.24,-397.6,-96.43,0.61
32,-8.63,-346.01,-103.02,-6.61
33,-26.44,-483.33,-125.29,51.75
34,-29.0,-584.02,-64.14,24.94
35,-12.22,-530.29,-97.67,17.3
36,-21.32,-484.68,-89.32,-7.21
37,-30.61,-561.86,-188.43,-49.95
38,-9.76,-406.7,-57.62,55.75
39,-25.47,-467.03,-85.13,28.1
40,-19.12,-491.62,-92.44,12.92
41,-13.21,-486.04,-113.43,44.57
42,-25.77,-525.52,-79.27,14.74
43,2.7,-354.96,-99.55,24.71
44,-25.23,-499.64,-84.28,25.05
45,-19.34,-498.9,-94.7,28.96
46,-8.37,-381.57,-116.66,31.37
47,-7.06,-292.29,-99.81,5.25
48,-40.79,-681.02,-144.18,15.66
49,-14.37,-490.83,-67.04,10.0
50,-19.97,-458.39,-105.84,29.91
51,-27.0,-514.67,-109.08,-3.31
52,-28.96,-558.68,-102.0,-0.01
53,15.77,-191.7,-139.34,21.69
54,-28.46,-456.75,-77.71,53.29
55,-40.26,-700.15,-116.02,51.8
56,-9.74,-474.45,-59.19,39.3
57,-17.57,-467.02,-83.97,17.51
58,-20.87,-500.87,-104.78,20.9
59,-15.7,-474.66,-90.83,18.91
60,-13.39,-466.13,-91.24,16.93
61,-30.37,-491.76,-101.17,12.99
62,-25.5,-494.21,-91.12,-14.03
63,-14.67,-515.58,-95.84,45.53
64,-29.6,-563.94,-101.44,42.23
65,-1.56,-353.06,-101.16,50.37
66,-4.05,-339.23,-91.85,3.38
67,-30.66,-570.17,-91.62,27.16
68,-11.88,-544.58,-93.29,13.7
69,-11.46,-372.27,-72.16,21.73
70,-25.86,-521.2,-113.98,17.83
71,-29.52,-501.81,-98.19,35.35
72,-13.64,-435.02,-126.58,-1.92
73,-24.91,-493.59,-159.81,20.52
74,-26.41,-519.73,-137.49,7.81
75,-18.36,-515.53,-55.95,46.63
76,-1.05,-389.52,-85.17,26.23
77,2.1,-392.93,-111.78,34.82
78,-30.4,-551.53,-99.14,-12.58
79,-25.45,-337.76,-87.43,63.96
80,-55.19,-640.53,-96.92,15.09
81,-29.85,-497.65,-93.65,38.22
82,-11.39,-465.33,-100.93,21.59
83,-15.22,-494.88,-102.33,63.71
84,-17.41,-521.03,-103.76,34.86
85,-23.57,-532.44,-113.81,22.2
86,-1.91,-361.14,-93.61,36.68
87,0.32,-357.53,-95.85,26.29
88,-18.56,-538.35,-72.43,53.7
89,-25.92,-522.99,-129.19,-31.38
90,-36.33,-430.82,-146.46,33.0
91,-27.45,-533.62,-62.76,33.16
92,-10.35,-499.63,-162.74,74.58
93,-11.59,-476.08,-150.03,-114.95
94,-5.48,-425.95,-91.05,54.44
95,-28.17,-505.72,-75.2,6.4
96,-22.72,-526.12,-85.49,2.97
97,-17.26,-377.28,-98.4,2.28
98,-21.31,-506.98,-89.09,50.26
99,-34.79,-512.29,-86.11,28.88
100,-26.39,-490.12,-81.22,30.67
101,-13.26,-500.57,-85.13,25.38
102,-17.99,-504.74,-98.05,9.9
103,-3.78,-430.42,-94.85,27.4
104,-18.53,-368.6,-72.57,80.36
105,-37.15,-533.07,-127.45,-22.56
106,-0.24,-436.11,-79.88,31.39
107,-18.45,-490.69,-95.65,-2.82
108,-19.22,-525.39,-71.36,64.51
109,-23.65,-484.95,-109.71,13.76
110,-18.89,-482.57,-97.88,1.27
111,-20.21,-481.7,-97.78,31.42
112,-23.23,-478.67,-98.4,22.3
113,-20.22,-450.78,-95.75,16.81
114,-15.97,-386.15,-97.56,13.17
115,-3.7,-427.24,-185.92,-100.4
116,-2.25,-487.48,-144.01,67.34
117,-15.87,-519.48,-51.03,13.65
118,-28.13,-518.81,-91.02,48.2
119,-33.06,-536.01,-74.68,28.25
120,-22.98,-440.02,-87.34,22.61
121,-14.84,-471.14,-86.36,30.6
122,-16.33,-517.31,-89.56,23.21
123,-15.16,-500.68,-87.4,18.6
124,-19.41,-482.42,-95.19,15.08
125,-18.34,-508.03,-92.57,17.81
126,-8.28,-379.97,-106.61,-29.32
127,2.92,-374.25,-107.9,-23.85
128,-19.31,-385.53,-63.51,150.72
129,-38.38,-621.2,-102.76,-3.49
130,-24.57,-487.54,-90.31,7.97
131,-13.05,-470.84,-95.1,12.12
132,-23.8,-488.9,-88.83,30.88
133,-12.57,-440.09,-110.46,5.51
134,-14.19,-485.51,-76.19,21.36
135,-19.19,-534.01,-96.65,46.84
136,-22.02,-493.5,-93.06,19.56
137,-17.78,-476.36,-90.95,8.98
138,-13.28,-417.47,-115.85,-6.4
139,-13.35,-495.44,-102.27,11.51
140,-21.49,-487.94,-99.54,22.65
141,-19.59,-505.91,-158.86,25.32
142,-22.67,-486.65,-47.6,59.61
143,-16.35,-451.21,-91.56,10.3
144,-27.39,-558.51,-97.52,15.46
145,-13.82,-415.04,-98.85,4.48
146,-8.64,-450.7,-85.05,46.4
147,-16.89,-490.45,-91.37,30.19
148,-24.62,-504.91,-96.69,14.28
149,-22.42,-513.36,-99.19,10.68
150,-5.07,-383.6,-99.74,8.13
151,-19.15,-429.32,-95.53,36.74
152,-27.45,-570.59,-97.39,26.51
153,-14.0,-459.88,-95.75,23.6
154,-16.29,-436.59,-94.34,22.6
155,-18.96,-480.36,-94.93,25.22
156,-21.69,-486.44,-93.67,23.63
157,-26.7,-519.14,-95.68,21.46
158,-16.94,-466.72,-98.55,22.33
159,-17.92,-456.98,-91.65,25.06
160,-18.21,-479.96,-95.03,23.63
161,-19.53,-445.53,-101.34,13.4
162,-20.64,-504.07,-93.72,19.3
163,-22.06,-529.6,-99.24,20.4
164,-15.28,-470.51,-99.62,28.77
165,-11.99,-340.21,-91.43,25.39
166,-15.97,-475.89,-101.32,14.9
167,-27.74,-450.86,-107.73,8.39
168,-4.67,-400.79,-101.65,11.32
169,-46.37,-475.21,-91.2,26.57
170,-31.11,-539.58,-93.66,14.02
171,-21.18,-477.9,-95.41,7.96
172,-10.01,-498.09,-102.56,3.55
173,-10.96,-490.06,-98.06,18.79
174,-16.43,-483.78,-100.52,14.98
175,-12.74,-485.13,-102.3,6.16
176,-26.89,-477.93,-99.66,9.32
177,-27.5,-477.2,-103.47,12.98
178,-24.01,-487.95,-102.49,8.15
179,-3.0,-450.12,-106.19,7.59
180,-15.33,-444.84,-99.84,3.81
181,-26.79,-515.41,-111.03,5.4
182,-32.94,-516.64,-113.47,-2.53
183,-31.97,-366.72,-111.34,6.73
184,-31.15,-453.12,-98.63,9.52
185,-29.65,-449.73,-103.51,9.1
186,-20.03,-445.11,-108.8,6.12
187,-6.53,-469.28,-113.45,-15.08
188,-3.87,-416.8,-107.35,12.29
189,-27.41,-502.62,-104.96,3.31
190,-24.12,-499.18,-114.4,-4.47
191,-12.64,-260.41,-113.16,2.04
192,-16.67,-454.04,-110.61,14.55
193,-26.51,-526.06,-108.48,12.52
194,-33.49,-558.33,-109.53,6.26
195,-2.98,-519.17,-105.16,0.92
196,-15.68,-499.74,-103.5,0.91
197,-16.15,-500.77,-108.97,-6.54
198,-20.44,-507.62,-103.94,-10.24
199,-24.19,-505.73,-99.0,0.13
200,-35.76,-499.61,-102.86,-5.21
201,-34.13,-495.24,-103.8,-5.72
202,-40.89,-489.78,-111.51,-9.39
203,-16.57,-492.99,-108.66,-5.18
204,-17.47,-490.24,-108.73,-4.79
205,-12.78,-445.25,-109.76,-2.4
206,-18.16,-449.52,-106.96,-7.85
207,-31.33,-441.19,-99.3,-0.76
208,-20.92,-430.46,-101.11,-1.81
209,-19.99,-438.07,-107.54,-6.8
210,-14.57,-451.96,-107.45,-21.6
211,-40.02,-480.11,-98.82,5.74
212,-37.62,-536.09,-105.23,-7.13
213,-25.85,-337.27,-98.21,-1.67
214,-11.69,-439.44,-96.39,-1.56
215,-12.74,-490.15,-103.47,-9.7
216,-26.69,-456.84,-103.8,-3.67
217,-32.62,-490.88,-106.63,-0.51
218,-34.6,-490.33,-106.62,1.61
219,-19.62,-450.74,-101.66,-7.2
220,-23.79,-440.69,-100.67,-7.96
221,-42.48,-521.59,-102.06,-7.67
222,-35.13,-363.56,-102.47,-4.33
223,-9.63,-472.41,-104.7,-6.41
224,-19.14,-479.28,-106.2,-8.65
225,-36.96,-478.42,-104.66,-5.94
226,-9.18,-469.66,-103.57,-5.66
227,-55.66,-441.12,-102.03,-14.62
228,-37.73,-409.66,-108.54,-14.36
229,20.84,-474.51,-109.18,-15.13
230,-11.05,-444.44,-103.36,-3.6
231,3.15,-344.91,-104.84,-10.18
232,-30.68,-581.52,-105.32,-2.53
233,-29.19,-499.24,-102.5,-5.15
234,-25.96,-489.69,-100.18,-7.66
235,-23.94,-469.13,-106.3,-17.63
236,-21.04,-467.36,-102.55,-0.65
237,-30.7,-474.52,-97.46,-0.54
238,-25.37,-471.03,-103.55,-4.75
239,-20.81,-461.84,-98.69,-1.27
240,-20.09,-474.26,-102.99,-10.73
241,-34.53,-538.52,-103.64,-12.03
242,-28.21,-406.23,-102.7,-1.33
243,-35.27,-448.46,-101.14,-2.21
244,-17.17,-439.71,-104.32,-10.05
245,-24.32,-455.49,-105.56,-9.98
246,-19.93,-458.24,-102.88,-17.82
247,-21.42,-465.02,-100.74,-15.26
248,-36.12,-484.37,-95.55,-8.09
249,-15.57,-467.99,-109.01,-17.18
250,-40.55,-483.71,-103.65,-5.97
251,-38.29,-473.65,-108.8,-11.21
252,-0.13,-425.4,-98.3,-12.86
253,-23.75,-453.87,-102.28,-10.48
254,-33.22,-509.87,-109.84,-10.19
255,-21.95,-463.84,-106.33,-4.14
256,-24.76,-478.9,-105.04,-6.72
257,-25.39,-463.16,-106.55,-4.32
258,-26.9,-467.47,-103.96,-0.92
259,-43.96,-482.88,-100.0,-3.5
260,-18.84,-494.87,-100.51,-5.81
261,-34.34,-490.49,-108.2,-13.66
262,-5.88,-449.33,-100.15,-4.05
263,-14.82,-431.59,-97.28,-3.78
264,-17.27,-471.51,-103.25,-3.49
265,-53.82,-484.87,-99.89,-4.45
266,-12.04,-471.64,-100.95,-11.11
267,-15.82,-472.06,-100.06,-10.86
268,-30.25,-481.82,-99.55,-9.76
269,-33.3,-470.63,-98.84,-7.53
270,-52.84,-454.98,-96.24,-11.86
271,-39.05,-469.33,-95.89,-6.07
272,-22.17,-462.19,-106.49,-21.39
273,9.14,-423.96,-97.17,-3.7
274,-83.24,-463.71,-103.26,-13.91
275,17.64,-464.94,-110.9,-26.88
276,-5.47,-454.2,-106.96,-21.75
277,-18.68,-474.75,-97.89,1.15
278,-32.52,-473.78,-104.02,-8.79
279,-19.05,-468.13,-108.01,-13.55
280,-33.82,-463.91,-105.31,-9.5
281,-22.27,-467.5,-105.55,-11.73
282,-25.06,-465.39,-95.72,-13.52
283,-31.71,-461.27,-100.19,-13.58
284,-57.81,-438.54,-103.72,-12.16
285,-24.72,-501.58,-102.54,-13.26
286,-10.11,-455.61,-107.41,-14.22
287,-25.9,-462.44,-103.12,-9.18
288,-5.79,-477.22,-100.49,-11.93
289,-21.57,-474.9,-100.84,-14.85
290,-49.01,-498.17,-99.21,-13.61
291,-54.81,-458.38,-99.9,-11.89
292,-36.01,-424.56,-101.18,-11.64
293,-12.26,-413.17,-101.69,-6.07
