ch1,ch2,ch3,ch4
-4.43,-404.36,-118.61,15.21
-19.14,-451.72,-80.37,30.42
-18.6,-474.75,-79.81,65.1
-30.33,-536.42,-108.17,53.01
-35.39,-442.98,-93.86,18.25
-6.2,-461.97,-93.45,25.71
-16.97,-472.24,-98.76,27.37
2.83,-448.57,-116.83,-19.36
14.17,-356.58,-141.6,-54.42
-65.21,-539.5,-145.0,114.51
-37.33,-423.52,-58.61,32.99
-28.8,-585.09,-95.61,41.54
-2.27,-458.11,-99.97,30.23
4.6,-452.44,-93.58,36.53
-15.18,-488.02,-100.23,35.93
-14.81,-479.08,-109.33,25.0
-14.65,-460.51,-124.31,51.99
-29.33,-489.64,-48.8,31.53
-33.88,-468.67,-118.27,19.17
-18.51,-476.71,-101.89,26.16
-0.38,-406.96,-111.32,12.3
-10.44,-493.73,-96.75,36.81
-7.18,-456.91,-79.19,79.99
-17.5,-505.29,-108.63,4.39
-17.75,-424.3,-121.62,-41.38
-15.3,-465.08,-119.47,54.85
-29.33,-480.27,-84.28,23.24
-28.59,-492.07,-94.81,31.88
-7.03,-502.47,-102.78,23.08
-9.65,-450.35,-100.68,9.75
-28.2,-514.23,-104.58,29.3
-19.4,-509.48,-100.43,5.57
-3.27,-376.01,-107.68,24.27
-9.95,-468.12,-111.28,-8.89
-32.58,-471.92,-100.97,30.87
-37.22,-441.33,-89.42,53.4
-4.01,-429.72,-110.55,21.74
-17.96,-513.06,-98.59,49.82
-12.3,-493.38,-86.47,42.16
-13.39,-450.67,-125.27,-19.68
-32.47,-483.74,-107.69,52.35
-31.12,-502.0,-94.71,31.42
-26.73,-461.56,-102.54,25.55
4.26,-490.99,-107.1,16.19
-16.82,-479.41,-104.3,27.52
12.63,-318.85,-111.1,-20.07
-36.17,-525.78,-79.42,67.25
-30.34,-481.11,-102.03,34.03
-22.25,-451.16,-92.55,29.04
-13.81,-483.18,-105.43,21.61
