ch1,ch2,ch3,ch4
-9.77,-416.39,-181.89,-24.92
-19.57,-494.58,-73.3,65.34
-24.32,-493.88,-84.94,31.97
-5.65,-512.01,-101.98,71.29
-13.29,-434.46,-110.25,6.7
-1.99,-308.97,-104.49,-10.2
-24.84,-490.39,-98.98,51.69
-34.14,-584.25,-118.01,10.63
-8.81,-493.38,-108.87,24.28
-3.18,-451.01,-146.78,43.63
-12.29,-501.69,-99.33,21.76
8.39,-488.24,-88.96,7.03
-10.25,-470.27,-50.22,63.22
-14.09,-467.92,-106.43,53.51
1.23,-338.0,-108.62,38.49
-28.3,-634.42,-124.56,-72.41
-15.83,-380.55,-183.78,79.16
-24.45,-522.45,-89.6,42.91
8.41,-310.13,-114.75,15.83
-15.82,-491.66,-155.57,-9.28
-27.69,-502.91,-68.99,105.22
-37.1,-592.93,-87.68,17.75
-7.28,-456.68,-98.56,29.86
-6.58,-460.26,-98.37,60.5
1.52,-479.86,-85.75,7.95
-36.62,-471.07,-96.79,38.88
-32.9,-492.05,-82.47,43.46
-19.55,-502.38,-104.71,45.34
-14.47,-463.21,-101.7,40.9
-1.03,-361.82,-98.07,31.28
1.17,-249.69,-114.67,-4.83
-35.16,-734.48,-179.6,32.5
-17.49,-527.05,-69.15,47.74
-16.22,-536.12,-102.06,12.08
-4.0,-397.51,-112.44,14.24
-20.75,-498.64,-96.29,53.6
-10.12,-480.92,-90.23,52.15
-18.0,-516.92,-95.64,35.19
-1.08,-424.89,-117.47,16.48
-19.59,-446.85,-99.26,45.98
-12.93,-494.39,-99.68,58.63
-16.12,-454.65,-99.12,18.47
-34.75,-538.49,-105.04,-26.97
-13.23,-330.67,-128.47,26.28
24.49,-419.78,-85.4,126.01
-7.27,-532.88,-100.5,27.45
-14.73,-483.4,-103.23,20.27
-20.27,-568.77,-113.28,16.27
-26.98,-556.48,-99.06,31.84
-12.81,-445.08,-104.79,39.26
