ch1,ch2,ch3,ch4
-21.57,-450.9,-110.33,43.18
-26.5,-512.43,-96.12,14.44
-16.49,-518.53,-104.33,53.63
-23.29,-435.84,-108.77,8.05
-30.7,-547.89,-95.79,48.76
-15.4,-417.79,-96.35,35.5
-27.65,-467.76,-95.8,27.37
-18.25,-494.72,-98.56,27.95
-1.86,-475.96,-110.85,-1.66
-13.04,-519.84,-117.99,7.06
-17.74,-348.46,-90.31,74.44
-25.58,-458.54,-85.53,10.1
-50.55,-612.72,-90.28,38.11
-5.62,-397.04,-78.48,64.3
-9.95,-478.06,-142.49,26.09
-16.91,-497.65,-68.27,54.19
-11.34,-450.94,-95.19,18.75
-24.68,-573.95,-95.79,23.73
-27.06,-406.18,-91.68,21.13
-23.07,-484.27,-87.09,22.85
-17.27,-483.32,-92.7,39.87
-12.85,-521.75,-103.85,18.62
-9.52,-461.7,-103.54,-0.36
-10.15,-454.58,-101.77,28.47
-30.08,-525.27,-103.83,38.93
-39.07,-574.62,-78.92,37.51
-4.34,-318.14,-87.79,41.22
-15.28,-511.11,-92.29,32.01
-8.83,-386.54,-99.62,7.85
-3.0,-383.04,-99.46,26.73
-30.76,-577.23,-94.49,20.77
-24.13,-543.49,-104.93,29.87
-24.26,-450.5,-125.62,30.13
-45.51,-567.39,-76.86,55.03
-14.22,-438.37,-88.44,34.11
-14.25,-452.0,-97.2,15.39
2.49,-273.82,-86.32,40.44
-28.39,-515.23,-87.83,30.34
-23.07,-393.77,-88.79,55.4
-31.25,-601.65,-107.76,34.26
-21.94,-518.41,-91.16,17.67
-32.74,-522.7,-76.31,47.64
-10.87,-494.5,-83.03,25.35
-19.4,-503.42,-116.72,-26.57
-32.34,-522.06,-86.04,21.06
-27.72,-442.9,-92.37,37.0
-34.96,-552.25,-95.41,17.67
-35.19,-477.42,-106.02,47.72
-13.96,-480.59,-65.69,24.04
-32.74,-493.63,-100.85,8.59
