ch1,ch2,ch3,ch4
-10.13,-372.14,-98.33,27.11
-18.21,-446.74,-109.81,-7.09
-6.91,-431.56,-125.97,-50.71
-13.67,-517.63,-190.06,23.32
-22.95,-512.76,-67.3,66.18
-7.59,-481.83,-89.07,37.13
-26.89,-424.59,-123.35,17.52
-16.81,-479.18,-130.83,1.4
-3.7,-285.41,-81.9,74.08
-21.66,-516.37,-92.99,7.2
-6.25,-467.56,-96.12,3.06
-3.36,-389.28,-202.1,-27.38
-22.73,-507.69,-46.99,64.27
-37.85,-505.22,-73.9,9.88
0.5,-486.92,-175.28,-1.2
-21.45,-491.1,-69.14,40.67
-13.32,-398.75,-93.28,-12.96
-12.02,-488.79,-110.64,6.66
5.85,-423.98,-70.89,71.95
-21.37,-472.16,-180.94,-63.1
-15.53,-464.85,-119.54,68.13
-13.82,-481.63,-96.73,7.86
-1.5,-397.4,-111.43,-28.42
-21.0,-488.99,-77.56,59.51
-25.03,-471.38,-79.7,52.52
-19.33,-444.11,-93.77,12.57
-1.48,-373.37,-117.77,35.75
-10.86,-507.93,-80.88,5.49
0.59,-449.26,-121.83,-15.77
-21.66,-492.93,-131.17,17.52
-12.01,-478.2,-75.79,-2.56
0.2,-430.42,-116.92,-34.16
-32.16,-445.56,-70.19,57.29
-0.64,-381.59,-81.84,7.04
9.65,-433.44,-95.9,72.87
14.49,-451.36,-145.92,-16.54
-5.54,-416.81,-73.87,8.47
-64.28,-522.82,-142.13,51.97
5.87,-476.48,-137.72,12.71
6.41,-396.75,-127.74,6.92
-20.56,-502.83,-96.78,43.49
-28.11,-532.26,-75.87,8.77
-23.57,-550.88,-87.82,16.73
-7.94,-301.12,-60.32,102.51
-11.28,-483.36,-106.79,-18.46
-5.83,-461.03,-123.25,-1.35
-9.0,-430.81,-89.14,4.67
10.41,-431.52,-127.6,5.69
-10.07,-348.04,-124.54,14.7
-25.23,-540.3,-77.34,35.1
