ch1,ch2,ch3,ch4
-16.53,-457.63,-94.58,40.08
-7.52,-426.69,-107.36,-11.24
2.67,-469.94,-150.19,-62.51
-18.28,-456.13,-96.37,40.16
-24.44,-491.27,-92.49,45.94
-28.79,-541.57,-98.4,42.8
18.13,-249.86,-129.99,-10.03
4.98,-334.14,-191.73,13.07
-33.2,-603.79,-77.74,31.75
-17.73,-522.68,-81.57,54.32
-32.37,-590.88,-99.77,-30.0
8.06,-368.12,-102.67,40.45
-26.77,-549.93,-137.62,-5.41
-41.36,-463.56,-103.0,16.71
-17.28,-391.42,-108.16,52.45
-1.87,-424.83,-109.86,59.52
23.42,-328.29,-133.59,38.67
-16.82,-521.51,-97.8,-8.5
-12.94,-504.74,-121.34,-30.43
-2.38,-470.73,-156.11,30.76
-35.06,-549.87,-311.03,-37.91
9.79,-346.7,-25.73,46.11
-3.86,-446.68,-120.63,18.19
-19.59,-528.15,-85.35,82.81
-53.01,-576.79,-92.55,76.86
-18.32,-480.8,-96.56,-32.94
-11.76,-488.45,-141.34,18.66
-5.47,-438.96,-85.88,13.89
-2.79,-427.32,-103.85,2.94
0.32,-401.43,-104.22,19.36
-4.74,-464.24,-129.15,-33.77
-25.23,-460.98,-95.49,40.8
-15.13,-424.99,-110.72,18.6
-29.99,-544.86,-107.34,50.07
-4.52,-417.57,-105.83,23.03
-8.51,-457.05,-111.27,-28.77
-12.21,-467.48,-105.3,36.49
12.2,-257.6,-120.6,-6.06
-19.29,-501.63,-106.67,-5.18
-11.83,-334.58,-104.07,47.4
-42.14,-659.39,-86.94,48.42
-11.92,-466.89,-124.1,31.84
-12.93,-479.36,-114.58,3.83
-16.87,-556.99,-252.36,22.46
9.55,-313.96,-5.24,50.99
0.03,-379.3,-213.99,-73.82
-26.37,-556.99,-39.12,58.82
-21.28,-490.87,-102.99,55.26
-17.95,-469.48,-104.41,5.47
-16.23,-489.99,-100.49,13.65
