ch1,ch2,ch3,ch4
-39.17,-571.23,-77.04,55.99
-40.72,-558.39,-107.01,34.06
-0.22,-424.05,-111.6,42.26
-20.23,-476.84,-97.69,-0.49
-16.74,-462.53,-86.96,66.21
-10.43,-463.5,-86.4,48.03
-22.65,-523.12,-99.59,33.85
-31.68,-506.62,-121.27,-30.95
-37.2,-515.47,-152.61,-35.7
15.71,-362.21,-66.55,157.68
8.1,-397.58,-86.11,1.33
-25.2,-529.44,-113.15,62.57
-13.01,-491.18,-69.61,75.35
-25.84,-496.51,-96.9,5.68
-17.64,-476.8,-87.11,22.34
-31.22,-507.05,-94.88,24.45
-6.01,-465.12,-117.34,39.46
21.41,-392.22,-191.44,-83.21
-54.19,-516.36,-55.93,74.46
-33.9,-487.19,-69.32,75.62
-38.99,-480.82,-78.78,50.94
-27.84,-516.84,-183.95,-30.08
7.45,-341.98,-59.28,46.71
-9.37,-519.43,-91.31,78.41
-10.98,-340.67,-88.48,16.43
0.59,-427.16,-83.07,44.14
-49.07,-614.76,-84.06,16.36
-25.35,-545.94,-116.74,115.37
-14.98,-444.92,-92.96,-56.24
-22.54,-467.41,-87.59,32.82
-20.76,-484.6,-91.06,24.3
-16.13,-480.57,-99.56,37.96
-18.65,-495.37,-91.69,30.23
-35.94,-604.26,-123.11,15.38
-37.24,-472.37,-96.47,7.92
10.66,-301.39,-121.86,106.52
-24.18,-461.35,-90.56,28.84
-10.79,-423.86,-148.13,-110.36
-5.41,-429.6,-59.44,102.63
-29.09,-547.7,-75.85,60.15
-29.16,-509.21,-112.84,27.71
-17.05,-615.98,-110.97,-33.63
-13.57,-230.77,-124.07,16.78
-28.95,-463.45,-78.82,127.47
-33.77,-542.1,-77.69,9.2
-28.45,-525.15,-101.96,5.56
-16.97,-503.34,-106.57,41.64
-14.06,-465.52,-114.74,-2.53
-15.37,-482.4,-81.42,37.24
-18.33,-497.71,-101.66,-12.82
