ch1,ch2,ch3,ch4
-23.57,-400.57,-90.73,44.62
-3.88,-397.35,-126.52,27.69
-33.69,-535.66,-133.99,41.08
-19.08,-506.31,-68.08,50.29
-19.2,-455.11,-107.56,7.2
-18.17,-527.38,-102.2,36.53
-28.08,-458.84,-78.03,103.44
-22.32,-443.12,-95.87,0.11
-22.59,-494.22,-116.78,46.65
-17.09,-393.39,-123.94,4.22
-15.39,-353.3,-94.28,57.45
-27.18,-578.98,-98.43,39.83
-19.61,-484.15,-97.58,48.1
-5.95,-376.33,-175.77,-73.37
-36.42,-543.0,-145.19,37.12
-29.61,-468.04,-72.43,93.9
-22.78,-499.65,-97.83,43.63
-7.12,-443.84,-92.59,72.54
-9.09,-422.96,-115.04,43.5
-29.13,-610.71,-108.56,35.12
-17.35,-422.18,-135.69,27.67
-13.45,-397.57,-80.69,13.32
-10.06,-449.28,-128.28,76.69
-26.03,-552.21,-64.85,108.5
-36.8,-526.62,-81.74,32.94
-2.26,-420.97,-87.14,38.87
-2.75,-434.09,-105.27,15.45
-17.94,-487.52,-95.82,60.03
-4.02,-335.8,-111.82,6.82
-19.54,-454.65,-84.86,28.4
-31.74,-533.46,-99.33,0.55
-22.01,-508.93,-119.04,74.82
-15.53,-482.01,-94.76,20.69
-27.97,-528.25,-106.05,34.84
-26.58,-431.51,-99.31,34.27
-37.57,-472.07,-85.59,57.07
-5.19,-328.19,-79.71,42.13
-33.77,-584.75,-138.38,64.0
-2.9,-497.92,-144.68,138.58
-26.45,-468.13,-75.89,-23.45
-38.46,-611.85,-89.78,27.26
6.75,-212.22,-106.22,19.4
-5.47,-491.21,-95.75,28.69
-23.31,-495.94,-82.39,60.63
-19.34,-506.63,-100.26,58.86
-25.47,-485.87,-103.57,-4.2
-11.53,-488.25,-104.04,20.96
-4.82,-477.82,-102.42,51.0
-22.97,-517.71,-125.83,72.23
-18.88,-457.72,-71.8,12.37
