ch1,ch2,ch3,ch4
9.53,-369.86,-112.15,73.48
-23.42,-486.13,-93.94,-34.89
-44.09,-629.73,-89.11,85.13
-24.96,-521.85,-58.76,47.74
5.97,-372.3,-105.85,-19.64
-18.95,-437.45,-66.1,92.69
-12.91,-463.97,-97.65,2.42
-21.65,-469.82,-131.47,18.39
-12.36,-473.43,-106.5,77.93
-17.53,-484.48,-38.15,165.07
-13.18,-416.41,-82.83,34.49
-27.13,-528.37,-85.65,8.28
-19.86,-463.09,-86.24,29.19
-33.11,-582.03,-75.54,28.15
5.04,-358.36,-181.2,0.64
-24.9,-430.53,-79.06,83.01
-3.46,-317.25,-72.16,107.29
-19.59,-568.74,-77.67,7.44
-5.23,-516.9,-165.86,27.17
-26.53,-516.51,-85.75,-34.18
-20.01,-456.51,-43.3,71.73
-16.16,-394.51,-63.11,45.25
-14.41,-488.03,-78.42,49.33
5.77,-340.57,-115.93,39.76
-7.87,-476.58,-69.48,143.98
-57.4,-609.54,-73.24,3.44
-16.82,-425.35,-74.56,44.04
-15.76,-466.87,-92.4,38.43
-7.7,-466.25,-93.82,-7.8
-6.12,-440.89,-101.64,125.47
-21.99,-431.66,-100.02,-38.19
-16.31,-371.42,-93.92,21.65
-16.23,-389.36,-54.68,63.82
-41.84,-618.68,-71.02,37.72
-7.63,-496.83,-225.8,10.85
-18.27,-606.44,1.38,59.97
-6.58,-383.9,-45.22,41.06
-12.94,-337.21,-98.8,11.81
-26.75,-506.31,-55.58,76.03
-24.19,-483.05,-83.51,27.11
-19.22,-486.38,-121.83,94.28
-11.58,-515.66,-96.86,-4.15
-21.23,-445.77,-94.75,62.91
-24.49,-465.6,-74.34,11.3
-15.32,-485.48,-79.41,9.81
-28.89,-488.47,-123.47,112.72
-10.87,-353.28,-44.12,48.9
-8.3,-314.19,-78.44,20.18
-31.96,-610.11,-146.82,-60.07
-12.82,-337.16,-56.95,88.03
