ch1,ch2,ch3,ch4
-3.97,-508.63,-136.59,70.47
-21.86,-505.12,-141.23,60.24
-18.74,-497.12,-132.56,75.24
-5.92,-559.38,-141.26,66.69
-16.62,-509.58,-145.15,56.24
-29.17,-545.64,-131.03,94.73
-17.71,-578.94,-136.08,69.31
-30.7,-513.06,-126.68,91.04
5.96,-343.51,-128.23,82.82
-3.72,-457.26,-137.89,67.41
0.62,-470.21,-135.73,72.78
-35.56,-578.82,-151.1,61.7
-7.32,-503.95,-134.44,57.61
-22.99,-519.7,-144.59,79.55
-25.87,-560.27,-126.96,78.72
-31.2,-535.92,-165.42,34.77
-43.32,-575.74,-130.38,123.99
-23.28,-538.21,-139.11,70.27
-24.69,-583.41,-112.02,72.31
0.84,-476.04,-138.45,58.79
-9.78,-469.67,-140.18,18.19
-10.15,-506.23,-147.94,60.6
-4.51,-464.3,-135.59,57.7
-7.98,-473.02,-143.49,48.95
-38.18,-563.52,-139.11,64.95
-22.7,-503.54,-131.63,73.78
-24.4,-444.89,-137.86,60.18
3.24,-496.55,-140.78,59.21
-31.22,-592.5,-137.72,62.89
-18.48,-504.98,-140.51,56.18
-24.68,-580.74,-136.46,51.61
-23.2,-518.28,-150.16,36.61
-11.45,-539.54,-140.42,81.99
-17.88,-513.97,-147.63,51.18
-25.83,-513.93,-120.02,55.19
-3.64,-401.04,-130.35,60.12
-29.7,-593.72,-139.14,62.72
-22.4,-547.29,-126.5,66.15
-31.88,-505.36,-151.03,55.56
-21.91,-523.28,-157.68,38.23
-2.94,-504.1,-140.39,66.86
-10.58,-517.8,-132.44,57.18
-10.33,-528.84,-138.03,71.76
-23.33,-520.85,-133.33,49.86
-9.58,-528.92,-136.34,59.53
-8.77,-492.19,-161.03,14.88
-23.65,-567.2,-121.6,74.87
-10.02,-510.14,-181.47,113.12
-17.57,-508.9,-119.73,35.86
-13.37,-501.2,-127.08,32.6
