ch1,ch2,ch3,ch4
-12.36,-401.65,-79.15,15.36
-41.65,-573.09,-76.54,28.44
-8.46,-397.07,-99.2,17.73
-5.67,-176.41,-68.57,31.25
-33.69,-626.35,-171.84,4.2
-18.39,-528.44,-89.25,-8.89
-27.88,-428.09,-102.25,-15.01
-31.85,-430.72,-77.51,111.59
20.46,-322.85,-132.45,-29.94
-16.38,-507.74,-149.84,27.82
-15.72,-502.31,-74.79,29.3
-25.83,-481.64,-98.62,-5.77
-6.4,-471.62,-118.97,61.96
-14.61,-514.48,-209.67,-34.37
-3.0,-395.71,-10.8,54.37
-2.32,-467.81,-98.02,30.22
-7.88,-426.55,-69.39,36.35
-12.42,-425.17,-101.2,16.87
-24.0,-499.33,-96.84,11.82
-16.1,-467.76,-148.52,34.33
-17.36,-482.68,-80.79,15.12
-19.75,-436.56,-104.54,-52.97
5.03,-233.03,-112.35,54.51
-25.68,-508.0,-107.12,36.93
-36.47,-511.84,-97.43,32.51
9.37,-428.35,-105.34,24.78
3.71,-384.72,-78.31,-34.39
-30.66,-499.74,-174.74,43.2
-44.03,-608.38,-70.01,39.38
-17.26,-473.5,-110.77,13.51
4.75,-380.52,-86.55,22.07
-2.57,-437.44,-153.69,26.43
-32.9,-552.02,-67.33,-19.72
3.65,-409.83,-18.72,141.67
-12.99,-469.58,-57.07,35.4
-18.78,-382.45,-167.1,64.54
-18.72,-509.25,-82.88,-26.04
-21.24,-480.9,-112.97,-8.95
-2.9,-434.59,-110.25,-51.84
-24.39,-457.0,-16.18,58.4
-0.22,-327.47,-131.15,64.0
5.87,-313.1,-101.74,-43.31
-34.86,-587.61,-94.39,35.67
-47.5,-513.24,-67.39,-22.55
10.54,-466.4,-70.62,131.87
16.61,-438.12,-25.99,43.55
-48.05,-535.45,-76.26,23.51
-38.47,-473.99,-160.82,-28.45
-20.02,-418.4,-61.83,77.37
-26.62,-503.14,-102.5,-3.61
