ch1,ch2,ch3,ch4
15.14,-354.73,-100.93,7.8
-6.36,-456.04,-119.64,-18.62
3.11,-535.84,-121.8,-24.49
-26.1,-496.46,-100.47,23.32
-14.49,-516.66,-109.0,3.04
1.82,-430.7,-108.4,2.7
-2.19,-434.14,-110.72,-14.14
-7.87,-466.91,-123.73,-34.59
-20.37,-404.39,-107.52,21.53
-23.74,-521.22,-113.57,8.07
-43.99,-410.83,-118.74,-11.42
-11.23,-481.15,-120.77,-15.47
16.27,-371.47,-115.39,-17.9
-3.53,-434.81,-111.3,14.63
-21.35,-629.83,-131.12,-13.08
-26.11,-431.96,-115.23,15.0
4.09,-313.8,-117.14,16.25
-16.39,-479.27,-115.56,12.69
-0.58,-536.2,-114.97,-1.03
-4.57,-437.98,-120.05,-27.75
28.47,-415.89,-119.21,1.02
-29.56,-539.22,-116.91,2.06
-16.38,-505.6,-110.26,9.33
-13.61,-457.04,-107.02,5.04
-23.61,-505.51,-118.53,-8.75
-22.33,-473.62,-106.37,5.16
8.15,-363.61,-126.36,-35.93
-1.79,-466.58,-100.43,17.8
-19.29,-377.05,-82.02,35.9
-13.95,-461.03,-113.73,-7.83
-9.74,-542.69,-116.91,2.28
-9.07,-482.27,-100.38,8.49
-16.15,-489.58,-93.74,8.2
-3.87,-467.72,-106.3,-6.64
-14.35,-466.52,-104.54,-5.11
-19.36,-458.81,-105.5,-0.07
-19.39,-528.64,-110.6,-19.28
-10.33,-472.82,-106.82,-0.19
-3.44,-418.46,-114.93,-7.41
-35.91,-473.6,-116.57,-22.84
-13.33,-374.34,-97.25,15.7
-12.61,-510.47,-104.07,-4.35
-17.85,-544.42,-103.52,13.42
0.5,-217.03,-110.14,-10.1
-43.27,-588.88,-108.14,-10.15
-18.76,-451.89,-112.61,-11.26
2.8,-464.8,-105.06,13.36
-0.49,-468.13,-109.09,-3.75
-11.23,-482.49,-106.57,4.18
-20.17,-529.61,-121.16,-29.05
