ch1,ch2,ch3,ch4
-9.89,7.82,34.6,12.32
-22.47,-9.08,37.13,21.35
-17.02,-25.08,31.21,3.69
-8.72,31.01,39.59,8.09
-27.37,49.12,38.3,16.22
-19.15,-17.18,36.98,8.98
11.8,33.15,38.36,12.9
-8.49,6.43,37.04,16.14
71.28,-15.74,28.91,10.77
-99.14,5.65,33.46,14.85
-56.49,38.68,36.44,18.32
-22.0,-7.84,37.68,19.32
7.72,43.99,32.35,11.4
-5.56,26.23,37.97,18.97
-37.3,-20.86,35.45,15.61
-28.65,7.64,34.17,16.85
-15.27,22.33,35.5,24.18
-27.22,-37.17,32.12,18.29
-52.95,-5.72,38.24,18.55
29.13,25.67,37.87,13.55
5.01,51.28,36.95,17.17
7.48,-16.31,37.24,17.11
-11.55,-20.72,38.09,18.97
-59.77,11.79,35.18,15.37
-36.07,37.91,36.48,21.64
41.32,11.16,37.05,14.4
-40.94,-1.64,32.73,10.72
-1.33,-23.53,33.7,13.64
-17.45,7.25,39.57,20.71
-2.54,22.59,30.63,9.65
1.62,89.34,35.96,16.98
-82.7,-41.57,39.55,17.61
-5.59,-9.58,32.93,11.34
2.4,-27.76,36.23,8.45
-16.69,20.23,41.03,17.36
-10.95,52.57,32.98,12.01
-49.25,-24.03,32.5,13.76
33.83,-5.59,30.94,5.23
-2.17,11.53,31.33,11.93
4.69,4.92,30.1,11.92
-77.27,-9.33,36.98,19.01
19.62,19.26,29.09,11.9
-1.36,2.61,26.67,9.23
-20.54,-21.34,29.06,14.71
-8.8,72.81,37.19,15.69
-33.91,14.49,36.01,13.87
-4.38,-12.18,31.58,7.26
-16.04,8.18,33.9,13.84
4.2,33.67,31.41,6.49
-28.63,17.53,32.56,12.58
