ch1,ch2,ch3,ch4
42.74,-519.95,-103.51,8.14
9.51,-516.64,-97.57,7.94
-9.23,-479.78,-91.32,8.38
-37.9,-528.73,-80.7,16.33
3.42,-391.98,-140.31,-7.19
-41.96,-527.89,-110.73,-11.04
-23.84,-396.46,-86.23,18.05
24.63,-387.64,-59.19,15.5
-11.09,-406.18,-105.07,9.45
-51.83,-679.36,-117.76,10.7
-66.59,-607.18,-120.22,6.69
-23.89,-446.34,-87.19,15.19
19.17,-415.53,-86.7,11.07
-20.33,-443.47,-98.94,19.36
-14.8,-598.93,-99.79,2.77
-15.77,-432.61,-101.55,7.71
-31.95,-539.14,-91.19,18.58
26.42,-378.27,-83.18,4.89
-19.31,-286.48,-98.1,20.42
28.7,-280.41,-19.53,-9.42
-45.46,-814.93,-99.23,26.01
-49.37,-501.72,-93.42,13.96
-47.94,-563.62,-125.23,9.71
-27.05,-490.25,-101.53,-5.9
1.67,-497.93,-128.47,-5.27
4.73,-420.23,-119.03,7.92
-70.59,-485.38,-57.58,20.65
-18.3,-419.68,-93.83,9.69
20.73,-526.27,-106.47,-1.61
39.91,-355.54,-124.15,9.03
-35.92,-409.66,-88.88,16.6
21.45,-572.09,-101.63,-2.09
-24.37,-519.54,-102.53,-0.62
49.38,-341.94,-76.4,36.45
-33.35,-571.52,-99.81,-4.21
-28.1,-355.63,-75.17,4.51
-28.29,-596.48,-108.77,9.73
11.52,-401.4,-82.79,22.93
-49.17,-401.9,-98.61,11.99
-34.19,-520.99,-59.44,-4.88
-80.77,-488.73,-119.14,20.28
-62.34,-539.02,-112.08,6.01
-10.17,-554.64,-129.72,8.06
-6.51,-459.73,-128.32,13.78
25.88,-434.25,-78.84,14.36
-8.37,-400.74,-103.58,-7.72
-0.74,-484.85,-97.34,0.55
8.1,-357.77,-95.73,40.68
1.78,-369.48,-103.09,7.94
-34.7,-621.01,-129.41,3.6
