ch1,ch2,ch3,ch4
-5.91,-575.38,-101.12,24.98
12.93,-410.32,-102.23,26.57
-14.54,-497.45,-103.91,14.86
-32.83,-486.76,-98.56,18.45
-23.1,-468.11,-107.51,10.99
-6.16,-495.66,-98.03,19.46
-10.03,-481.81,-101.19,19.92
-11.69,-448.63,-101.41,16.82
-30.72,-477.13,-99.09,25.25
-40.91,-530.42,-104.73,13.24
-52.0,-554.92,-107.88,15.41
-35.12,-359.63,-104.15,19.0
37.27,-440.98,-109.63,20.31
-7.48,-494.41,-108.48,15.91
-25.27,-349.48,-106.53,10.59
-47.56,-458.06,-92.52,32.27
5.14,-406.61,-107.33,19.02
-4.25,-513.25,-104.38,17.1
-7.69,-509.63,-104.87,19.28
-27.44,-496.54,-108.09,22.75
-4.75,-474.69,-112.25,15.39
-49.53,-485.4,-102.09,30.56
-10.3,-490.4,-117.59,18.68
-28.28,-478.6,-110.37,5.03
-3.63,-396.94,-109.08,15.04
12.17,-435.88,-102.01,30.56
-14.52,-477.37,-104.83,20.57
-17.97,-474.64,-102.61,24.63
-70.08,-469.93,-104.02,11.25
-142.29,-596.08,-100.66,11.86
97.39,-304.66,-116.81,15.31
29.26,-403.72,-103.51,23.78
-5.31,-550.34,-104.07,17.08
-48.73,-548.1,-103.45,19.9
-17.22,-509.15,-93.35,23.39
10.13,-334.86,-96.14,14.19
23.35,-357.64,-104.61,11.05
-28.74,-446.64,-97.67,13.31
-0.52,-526.23,-100.43,12.97
-13.58,-477.2,-99.24,12.15
-50.1,-507.92,-101.88,8.52
23.19,-343.72,-104.62,7.35
-27.19,-509.28,-110.17,8.41
-82.05,-571.42,-101.89,14.77
-37.81,-457.87,-95.2,15.48
-59.77,-497.77,-103.51,13.07
62.01,-393.27,-103.76,20.35
-35.46,-548.58,-88.04,30.43
-33.37,-441.99,-107.88,15.17
5.36,-413.08,-108.73,5.11
