ch1,ch2,ch3,ch4
-0.29,11.09,38.72,5.93
-33.8,29.08,38.98,9.96
12.82,13.64,35.28,14.26
-30.37,10.98,36.62,8.0
-12.35,24.03,42.69,9.42
-34.91,-6.16,39.36,9.49
-47.15,-3.33,40.19,10.93
-1.74,49.55,39.5,14.51
63.9,49.36,38.79,11.28
-42.67,14.31,35.88,9.14
-38.43,-17.02,39.99,11.43
-10.59,17.49,41.42,14.6
-20.47,11.42,39.78,8.65
-25.76,5.25,40.0,13.54
-28.65,7.11,40.0,14.47
-36.4,-0.69,33.72,8.24
-11.81,44.56,34.25,10.87
36.36,55.68,39.8,16.54
-54.2,-38.33,39.28,11.45
-33.98,-2.43,36.54,11.55
-22.01,6.19,37.46,13.58
-16.47,13.3,36.28,14.81
-20.66,12.44,34.02,11.32
-24.52,13.06,35.17,12.03
-24.15,15.31,32.67,14.15
-6.09,16.03,37.74,13.77
-33.94,17.68,38.12,10.04
-43.8,62.09,40.58,18.62
37.57,73.48,40.96,15.27
-51.96,-37.76,41.97,10.99
3.42,-27.94,41.43,12.07
-18.77,3.82,37.4,10.75
-35.62,-3.88,38.28,16.18
-36.13,2.95,37.68,10.73
0.24,22.32,38.2,9.43
-20.52,6.36,41.83,10.45
-24.01,14.41,42.97,12.6
-26.32,10.32,40.08,10.53
-8.3,17.31,42.78,14.56
-26.24,31.66,44.24,14.65
-43.34,4.67,39.65,14.76
10.9,41.09,39.67,14.42
18.74,52.42,38.47,9.66
-26.53,-27.6,37.6,5.29
-47.54,-22.06,44.29,13.61
-37.74,-41.14,41.02,16.24
-0.31,16.62,42.11,11.44
-13.2,13.58,37.21,15.11
-17.04,11.58,36.71,14.17
-17.3,6.8,38.23,7.97
