ch1,ch2,ch3,ch4
-16.46,10.7,34.22,2.88
-27.81,4.75,37.85,4.55
-9.24,24.27,39.72,2.45
-47.21,-19.76,41.57,5.29
-38.52,31.16,36.81,4.88
-1.52,21.12,30.95,0.26
-80.43,2.29,34.81,5.63
3.53,2.22,40.71,9.48
54.52,1.38,33.85,2.87
23.78,12.59,33.57,-1.07
20.13,-0.02,31.47,2.71
17.96,8.78,35.15,6.85
-20.17,51.18,33.8,8.73
-6.32,4.21,34.88,5.98
-38.3,-10.79,27.02,0.27
-36.34,-20.41,31.27,0.81
-54.21,-13.79,36.02,5.78
-10.55,-1.02,33.67,9.35
-16.05,-6.75,28.86,4.41
-4.19,-3.67,35.63,3.87
-20.55,37.64,36.67,6.95
-41.5,-8.04,38.31,7.78
-12.57,-0.49,25.11,2.15
-39.85,-22.42,31.99,3.76
0.93,-21.52,31.23,3.24
23.37,44.43,28.82,2.23
-16.47,35.51,31.17,1.96
-36.61,-46.03,31.14,3.91
88.45,37.61,31.18,2.99
-31.19,-15.59,36.46,4.64
-21.52,-16.15,34.51,3.31
14.93,17.22,26.68,2.57
-29.78,5.34,27.53,4.59
-61.64,-2.09,29.38,4.88
-27.59,-5.05,32.39,4.59
-15.77,-20.95,28.82,4.28
-30.22,-15.3,31.33,3.09
-41.51,13.89,30.22,5.11
51.23,16.83,26.53,3.52
-1.54,2.44,27.34,4.3
-39.45,-3.12,31.52,7.56
25.88,45.84,36.62,12.87
3.13,3.56,31.83,3.0
-45.02,-13.55,27.9,2.1
36.53,27.28,30.74,4.47
-38.68,-5.1,30.89,4.08
-3.46,-15.14,30.14,5.73
-20.7,24.59,34.59,9.33
14.04,65.13,36.56,9.82
-72.44,-81.15,36.95,5.05
