ch1,ch2,ch3,ch4
-3.51,8.77,34.26,11.74
-27.29,-13.87,34.36,10.19
-1.78,23.09,31.37,10.96
-1.33,39.23,30.81,16.1
-18.07,8.84,33.47,11.89
2.04,2.02,28.06,9.84
-78.44,-6.43,29.2,7.31
-24.11,-32.81,34.27,9.47
21.03,18.72,34.24,12.23
4.77,39.05,32.45,11.04
0.4,58.15,31.23,14.92
-63.97,-37.68,34.2,9.14
-14.52,-11.78,33.81,10.58
-27.74,-10.74,31.81,8.3
-0.37,3.88,34.05,12.84
-3.0,14.31,29.31,11.28
-24.16,24.83,29.17,11.24
-15.65,10.44,31.96,13.16
-9.93,17.86,37.44,12.33
-21.18,-1.29,29.62,13.67
-12.78,20.74,40.13,13.94
-20.68,19.71,26.22,10.47
-21.63,33.23,42.79,16.6
-22.56,29.49,39.59,15.09
-36.28,10.19,38.17,11.21
-11.77,22.9,39.2,13.46
-32.41,-24.79,37.9,10.72
19.27,19.78,33.81,14.23
-34.43,-11.66,33.14,7.86
-23.16,25.04,36.12,11.68
-25.49,13.58,36.16,11.87
-9.25,23.9,33.52,9.88
-26.35,10.9,37.19,14.26
-6.86,34.3,33.99,16.64
-57.61,13.56,38.57,12.24
52.19,20.5,36.32,10.24
-24.51,0.9,31.38,13.67
-26.87,28.22,40.06,14.39
-23.52,13.61,40.79,12.62
-54.65,17.22,36.82,15.49
18.94,34.47,36.35,15.84
28.63,51.41,35.86,10.19
-35.54,-16.33,42.72,10.57
-26.5,12.25,37.54,9.73
-37.72,-16.55,34.56,7.9
-16.09,15.97,35.22,8.17
15.04,50.98,39.87,11.53
-31.27,6.54,42.42,14.09
-35.78,12.38,36.74,6.99
-25.07,7.21,40.52,9.25
