ch1,ch2,ch3,ch4
-12.56,-486.18,-96.89,0.81
-76.29,-502.4,-119.44,-27.82
9.51,-519.58,-120.29,17.54
-43.37,-487.45,-70.25,-2.42
23.93,-469.97,-148.91,-65.2
-91.62,-486.14,-113.36,18.88
-0.29,-462.1,-44.07,35.21
-0.37,-441.64,-97.69,25.72
-12.45,-400.09,-77.21,-24.42
5.65,-431.63,-158.88,-33.64
-26.08,-441.74,-86.05,-23.1
-37.5,-421.95,-93.15,15.53
22.42,-491.26,-169.05,-34.51
-11.9,-437.8,-107.1,-60.96
-98.9,-449.2,-44.52,64.74
-7.69,-432.33,-101.07,3.61
25.63,-431.78,-87.81,31.77
8.17,-481.45,-94.91,-3.11
-13.21,-455.67,-98.61,-20.76
-76.55,-537.54,-110.11,-67.76
9.56,-461.16,-116.6,35.49
-48.09,-479.46,-79.07,13.25
30.21,-436.34,-116.57,12.24
-58.82,-472.85,-106.14,-2.6
16.76,-454.3,-169.97,-39.04
-10.24,-440.92,-92.73,2.07
-50.42,-431.41,-74.38,-34.74
-122.8,-427.73,-84.32,31.09
37.88,-461.58,-124.24,29.08
-105.35,-424.65,-143.83,-7.24
38.38,-445.79,-98.65,-41.46
-11.77,-447.21,-60.24,25.17
30.64,-455.03,-82.97,-23.04
-33.19,-465.51,-128.41,-55.44
-2.18,-492.51,-139.67,36.71
8.9,-526.75,-127.19,11.19
-64.05,-474.02,-98.81,-56.6
9.09,-443.99,-69.5,26.22
-38.45,-473.47,-96.91,-28.32
-7.84,-472.98,-122.06,3.26
-31.51,-473.57,-114.65,-36.54
-47.25,-462.54,-83.44,14.55
17.75,-423.08,-113.93,-42.79
-43.16,-483.12,-87.84,48.85
-87.35,-419.74,-105.6,-13.02
5.01,-459.64,-103.5,9.72
51.32,-486.64,-109.67,-31.44
-31.25,-489.4,-147.53,-25.46
-12.14,-469.31,-137.64,-20.02
-40.02,-428.83,-93.17,2.7
