ch1,ch2,ch3,ch4
-83.0,-404.81,-118.76,11.24
28.9,-451.13,-25.68,52.23
29.12,-466.2,-137.64,-28.65
-123.05,-515.7,-253.64,-66.78
-157.14,-522.51,-63.29,-9.96
174.3,-446.22,-74.06,96.84
21.01,-489.93,-289.0,-84.98
-71.82,-474.89,65.53,60.49
9.99,-407.01,-38.02,45.5
-41.95,-498.13,-107.55,-6.13
0.22,-503.68,-59.28,-7.39
-56.4,-370.1,-193.79,2.76
-68.97,-288.06,-328.73,-16.63
17.08,-616.53,135.44,31.19
17.25,-407.13,-86.96,23.91
-122.74,-524.58,-60.53,6.16
111.4,-499.01,-216.59,17.28
-107.2,-469.32,-73.53,13.17
84.02,-459.62,-73.76,-42.85
-4.93,-527.09,-101.12,29.74
-130.93,-477.77,-150.91,-45.3
47.52,-393.78,-210.15,37.51
0.82,-454.52,-145.04,-42.29
-120.02,-339.26,75.28,60.91
57.48,-358.31,-72.71,-3.16
-34.29,-528.97,-58.14,38.74
44.34,-522.06,-254.14,-43.37
-28.83,-431.49,-92.21,50.34
-187.78,-489.05,-80.13,-17.91
26.45,-468.8,30.35,25.35
96.35,-503.76,-121.94,-24.32
-60.74,-514.42,-213.25,30.56
-158.86,-377.43,-234.85,-48.05
94.62,-336.17,39.96,61.12
63.93,-562.96,-54.24,25.97
-62.33,-534.6,-125.01,-19.35
-112.0,-388.6,-81.74,-29.42
115.5,-442.1,-52.69,67.74
-13.72,-540.49,-446.72,-49.81
-69.95,-509.57,145.88,20.17
36.78,-414.1,-233.03,-10.15
-110.62,-479.87,-74.47,-105.45
29.38,-497.74,29.1,109.73
-112.12,-452.44,-70.15,46.35
-165.18,-274.47,-59.97,16.35
245.49,-435.14,-195.24,-53.0
3.28,-616.78,-146.13,40.75
-57.42,-463.3,-51.0,22.28
5.04,-442.57,-24.05,5.79
-44.44,-532.83,-106.62,22.72
