ch1,ch2,ch3,ch4
66.1,-497.7,-93.08,6.29
11.25,-472.91,-99.26,-0.29
1.85,-436.98,-149.8,7.43
-34.64,-490.62,-126.16,-11.52
-75.41,-422.45,-123.61,-67.19
-232.15,-343.26,-161.56,-46.84
175.06,-386.72,-26.12,34.52
53.51,-525.41,-84.54,18.43
4.86,-502.32,-140.75,-2.18
-7.09,-504.12,-137.49,-41.77
-17.06,-451.1,-57.07,31.07
-5.22,-459.07,-95.48,9.77
-21.58,-469.11,-99.11,7.01
-20.07,-457.4,-102.44,0.68
-23.64,-461.91,-224.65,-7.59
-427.05,-453.01,-319.01,-40.57
217.84,-467.69,126.97,-51.73
34.02,-361.98,-86.23,35.2
78.23,-362.18,-94.88,-3.37
1.26,-421.44,-142.21,-29.94
25.69,-503.77,-54.43,28.99
-18.83,-548.09,-112.6,9.88
-26.43,-484.68,-96.88,20.59
-25.99,-490.76,-96.7,-0.06
-20.24,-465.0,-108.28,-12.44
-20.29,-450.09,-103.29,-13.69
-54.13,-447.71,-103.41,2.22
-249.98,-401.25,-410.09,-90.32
25.55,-407.2,-23.75,-84.78
78.34,-457.06,-23.88,97.1
103.87,-470.19,-89.87,-12.04
16.15,-488.15,-43.59,32.78
-38.64,-439.71,-102.74,8.59
6.19,-394.23,-124.91,4.39
-31.94,-512.59,-159.71,4.21
-34.06,-468.6,-60.44,12.63
-22.91,-466.15,-87.11,7.11
-19.4,-460.49,-91.65,3.7
-26.88,-459.14,-95.78,-0.07
-283.51,-414.91,-92.37,5.76
30.73,-401.09,-105.2,-11.96
-14.71,-525.19,-203.48,-13.86
60.3,-327.46,-183.18,-64.67
133.43,-377.55,-125.33,-55.73
-56.61,-577.09,-20.38,23.89
-92.22,-404.13,-38.81,42.84
73.86,-433.85,-135.72,-13.12
37.9,-500.8,-100.27,-14.55
-19.77,-511.49,-195.39,-12.88
-14.39,-477.65,-22.1,-4.45
