ch1,ch2,ch3,ch4
164.35,-524.71,67.11,123.46
16.94,-489.96,-249.97,-12.51
-4.68,-467.36,-144.54,20.75
-21.13,-522.26,-45.06,9.65
-46.73,-584.05,-6.04,56.03
-39.97,-748.81,-53.08,85.7
-13.77,-489.15,-77.83,29.45
18.64,-186.72,-115.95,11.33
6.39,-341.14,-193.98,-215.21
-7.93,-516.45,18.63,97.89
-17.29,-599.79,-44.88,125.99
16.83,-436.03,-119.93,-41.6
-31.96,-472.41,-45.27,84.9
-5.71,-305.69,-253.58,-113.27
2.33,-399.5,-167.69,-65.86
-21.19,-496.54,-89.89,-21.68
-29.57,-479.07,-23.66,82.01
8.27,-530.91,-42.75,13.23
6.32,-457.95,-131.22,35.98
-37.8,-419.33,-148.24,-5.71
-0.22,-423.9,-80.59,40.28
6.81,-393.06,-58.46,-4.55
87.11,-156.45,-108.26,-66.46
-34.83,-464.55,-77.18,2.13
-21.81,-308.18,-144.36,-28.09
13.62,-259.18,-94.74,-68.39
-10.25,-291.94,-109.88,-46.74
-42.99,-543.44,-70.09,106.73
-46.24,-640.62,-173.02,19.06
-94.22,-559.09,-60.71,2.77
14.98,-498.8,-65.92,55.13
-3.97,-540.78,-151.34,2.2
-13.16,-515.45,-42.0,-27.48
-1.43,-538.82,-39.98,36.93
-16.37,-551.07,-157.95,18.12
-32.87,-496.27,-198.77,-124.86
-16.83,-421.91,-127.01,-115.65
-49.62,-403.78,33.12,113.07
4.29,-379.13,34.58,29.23
3.33,-454.33,-279.99,-59.56
1.1,-421.36,-142.59,3.7
0.32,-358.14,-28.66,-0.23
-34.2,-471.89,-134.07,22.41
-59.86,-558.39,-90.59,-8.5
-34.58,-428.43,-171.77,-53.68
-1.88,-400.23,-196.94,-101.27
-40.41,-504.58,-297.76,-121.57
-175.12,-530.02,55.64,151.43
5.58,-477.5,-2.98,51.49
88.74,-459.82,-68.14,50.0
