ch1,ch2,ch3,ch4
6.77,-426.56,-46.59,71.2
-13.37,-489.03,-67.95,21.69
8.58,-430.72,-186.1,-5.32
-81.76,-483.07,-173.9,-16.06
87.05,-471.33,11.89,44.99
-29.92,-418.73,-87.09,-3.78
-59.23,-507.03,-161.57,-34.57
31.88,-503.02,-84.8,27.59
-1.74,-474.34,-100.15,29.23
-39.38,-462.4,-178.87,16.97
-141.12,-439.71,-37.25,-3.79
86.58,-494.1,-91.84,37.79
-46.09,-480.78,-78.76,28.95
-101.28,-436.78,-87.06,8.8
44.8,-416.34,-190.8,-72.95
11.84,-295.15,-156.8,8.44
45.83,-445.3,-146.77,-34.41
-40.9,-591.21,-16.76,50.43
-123.95,-512.55,28.88,-19.05
94.82,-474.2,-168.16,37.66
-20.52,-533.41,-137.83,31.6
-5.41,-496.97,-116.22,-1.45
-80.39,-470.49,-40.16,51.73
19.64,-449.45,-101.1,32.6
21.66,-385.74,-285.51,-72.97
-19.85,-462.53,-182.54,-20.0
-125.27,-518.3,-49.03,-21.36
-17.01,-507.15,6.0,31.01
-13.65,-438.43,-123.1,-15.83
1.89,-381.79,-148.13,-14.7
-117.83,-374.66,-186.84,-28.74
107.88,-516.01,-75.51,-0.16
28.31,-511.08,-5.55,82.42
-28.96,-413.07,-136.95,0.29
13.5,-463.41,-49.4,28.83
-41.47,-494.82,-166.35,40.07
-52.18,-499.1,-106.56,-42.81
-11.32,-487.73,-51.74,-1.83
-111.55,-530.08,-161.15,47.66
64.48,-492.49,-111.5,-26.97
-5.8,-484.97,-26.09,61.61
-57.57,-462.0,-118.64,-31.7
0.34,-443.04,-95.08,2.17
-149.91,-429.35,-133.71,22.77
-40.86,-437.97,-185.18,-84.41
145.56,-458.92,-57.42,58.53
26.35,-412.68,-247.62,11.96
-53.99,-430.67,-44.16,6.66
3.41,-451.3,3.41,15.98
-15.59,-537.75,-89.08,48.2
