ch1,ch2,ch3,ch4
-26.99,-484.26,-67.96,71.41
-33.21,-486.1,-53.93,48.51
-26.31,-486.09,-70.83,41.13
-20.57,-469.96,-70.83,40.52
-27.73,-475.59,-71.05,44.91
-33.86,-473.45,-66.04,39.03
-141.04,-465.76,-73.47,34.14
-97.82,-370.95,-175.55,65.12
130.6,-345.5,-193.21,-102.37
37.48,-288.65,42.2,58.46
-0.54,-575.74,-140.81,38.82
-42.0,-672.02,-137.83,66.9
-40.97,-511.45,27.55,89.67
-24.83,-487.21,-52.63,50.99
7.89,-447.11,-173.52,-1.51
-34.29,-447.91,14.97,93.78
-50.22,-487.16,-122.77,30.36
15.38,-363.6,-11.04,49.88
-49.82,-437.37,-67.33,51.3
-36.27,-430.82,-133.99,32.73
-50.11,-506.93,-140.89,39.75
35.06,-577.42,-31.03,-20.38
-27.63,-571.19,-65.93,92.08
-36.06,-468.72,-66.69,57.71
-10.43,-441.97,-81.59,78.42
-50.81,-473.89,-79.4,26.06
-9.32,-485.32,-84.72,25.57
6.64,-476.88,-125.41,61.61
-124.3,-431.8,-250.01,12.42
45.86,-367.78,-3.83,-0.27
11.79,-391.73,-17.15,59.59
10.96,-462.27,-68.55,77.77
-97.89,-635.87,-104.19,73.84
-63.41,-540.38,-146.19,37.15
-2.44,-501.84,-66.28,-15.18
-3.24,-492.27,-108.01,11.34
-25.89,-426.77,-45.47,97.08
-27.54,-428.59,-86.85,54.16
35.14,-465.17,-117.24,67.38
-90.99,-528.07,-182.55,-8.85
19.04,-475.41,-102.47,30.91
21.77,-485.56,0.1,65.38
-27.33,-439.74,-59.45,63.81
-16.65,-371.56,-166.44,30.52
-22.21,-421.74,33.25,29.3
-25.24,-561.53,-90.93,59.71
-89.53,-419.99,-87.49,39.61
-29.12,-572.83,-84.22,56.43
58.83,-547.32,-112.19,-3.8
-11.59,-504.95,-64.42,20.0
