ch1,ch2,ch3,ch4
13.25,-520.1,-77.18,15.14
-26.95,-475.57,-118.29,-3.15
-6.33,-465.06,-143.86,-55.27
-12.95,-475.85,-39.81,44.98
-26.71,-542.66,-95.5,-5.73
-21.1,-479.64,-140.46,9.95
-31.64,-450.0,-38.98,16.21
-38.8,-452.77,-87.05,-24.66
-9.31,-500.77,-101.38,-35.5
-27.43,-460.94,-94.17,19.25
-8.21,-443.26,-153.14,-35.16
-48.39,-493.44,-153.58,-12.1
-23.45,-367.73,-42.87,5.73
-21.63,-494.36,-174.25,-10.88
-22.08,-527.82,-81.49,-20.62
-25.64,-447.24,-108.92,-5.14
-22.95,-379.77,-148.52,12.41
-73.92,-563.43,-33.33,13.24
1.04,-518.04,-91.68,-21.62
14.92,-507.55,-62.86,-5.54
-25.67,-518.52,-106.11,8.5
-23.01,-449.79,-151.58,-20.5
-34.41,-471.75,-99.86,-21.19
-12.03,-463.24,-82.65,14.78
-97.83,-446.91,-97.26,18.45
39.01,-497.46,-291.11,-41.57
-19.22,-408.83,-50.87,-16.84
-47.95,-372.82,-84.77,-11.68
28.66,-451.69,-73.35,-44.4
18.01,-547.91,-147.69,5.33
-38.88,-461.18,-74.62,20.11
-15.85,-590.07,-168.5,-69.79
17.68,-537.15,-103.83,11.19
-96.76,-432.46,-154.87,-21.69
27.63,-437.43,-6.14,40.26
-67.68,-517.54,-93.58,-36.03
-60.73,-295.28,-159.06,-46.63
-243.09,-447.76,-92.07,52.96
124.55,-447.41,-156.15,-32.37
9.73,-527.28,-225.75,-21.63
45.98,-551.72,-147.31,-53.2
-79.73,-514.01,-44.31,-21.93
-89.67,-387.79,-74.78,14.76
-19.51,-264.76,-465.5,-72.76
78.98,-557.71,-115.89,-155.86
-98.01,-539.68,-262.01,-15.83
182.1,-584.85,-132.38,-43.13
80.02,-243.59,5.64,-50.06
-18.1,-357.81,-362.63,-80.38
34.26,-465.14,-202.57,-117.9
