ch1,ch2,ch3,ch4
14.92,-464.93,-92.92,12.97
36.96,-460.83,-153.46,-4.47
-10.5,-512.55,-74.62,7.7
-12.37,-482.94,-114.84,14.03
-3.85,-477.58,-220.01,-15.1
-67.0,-496.46,-194.63,-51.15
25.23,-427.49,66.25,58.43
0.22,-442.77,-70.12,53.92
-5.77,-449.77,-106.93,9.89
-14.52,-461.43,-79.23,-19.17
-34.59,-473.62,-118.05,-16.15
-60.36,-455.22,-151.54,46.78
-29.8,-380.54,-264.18,-26.53
6.53,-480.54,-30.4,10.25
29.79,-449.59,-57.73,5.46
-29.42,-395.74,-93.28,13.54
13.02,-412.35,-93.4,11.25
-22.83,-484.26,-94.41,13.16
-10.06,-494.97,-193.34,16.5
-75.94,-434.83,-93.81,-43.04
30.06,-354.22,-77.62,1.45
-53.87,-500.41,-96.21,8.24
-6.67,-489.27,-68.08,39.09
32.42,-497.01,-81.45,25.53
-0.18,-489.17,-84.67,30.63
-23.65,-451.48,-139.0,2.63
-4.87,-469.22,-403.37,-96.94
0.16,-439.6,36.39,13.13
7.37,-400.07,-79.41,46.38
12.91,-440.9,-50.53,22.62
-23.06,-541.47,-34.59,27.4
-23.01,-489.11,-130.5,8.91
-15.88,-467.71,-111.81,4.62
-12.27,-454.67,-180.78,-16.71
-36.94,-471.73,-101.65,-9.79
-40.75,-422.46,-51.77,38.36
-26.8,-435.89,-89.81,22.02
29.81,-482.56,-110.38,16.04
-36.34,-412.85,-90.83,25.22
-7.24,-471.99,-117.29,-4.43
-86.13,-448.84,-231.82,-30.98
60.03,-448.51,-20.29,80.28
19.31,-409.77,-108.31,-19.11
14.14,-426.61,-111.64,12.16
-17.36,-444.71,-180.33,-15.29
-47.47,-463.66,-20.55,3.01
-38.21,-525.68,-60.04,77.51
11.37,-493.76,-203.7,-56.69
11.69,-409.57,-72.34,-70.48
-19.7,-512.24,-68.42,80.45
