ch1,ch2,ch3,ch4
-143.15,-478.59,-74.79,7.95
104.38,-457.76,-153.25,-28.41
-23.66,-471.41,-199.28,8.01
-136.08,-542.86,-107.3,-66.2
137.44,-522.47,-86.36,-17.52
-13.11,-437.48,-70.71,9.19
-3.25,-360.55,-93.73,-59.58
-47.05,-660.11,-73.98,-24.11
-13.08,-586.79,-99.23,21.14
-12.94,-484.11,-159.82,-29.35
-2.34,-481.12,-131.67,11.09
-22.96,-397.75,-137.31,-4.88
-10.95,-549.24,-212.19,-60.78
-28.64,-568.4,-164.8,-91.55
-53.53,-470.58,-82.8,17.29
-34.09,-522.93,-157.84,-36.54
53.04,-420.57,-106.13,-59.3
-44.01,-477.58,11.14,37.59
-66.78,-449.75,-122.51,-20.88
38.24,-357.66,-90.39,8.56
-15.29,-628.07,-235.04,-90.0
-40.06,-522.53,-100.35,42.85
-122.57,-471.95,-81.79,-30.1
32.75,-574.19,-107.19,3.31
75.25,-296.68,-215.98,-30.91
-35.23,-619.2,-136.81,1.54
-68.31,-545.22,-156.97,-50.72
-22.45,-520.81,-108.06,-29.34
-0.28,-430.81,-5.02,12.73
-10.85,-452.75,-107.93,-28.59
25.7,-535.43,-101.36,-27.28
-24.74,-611.57,-151.25,-20.12
-24.42,-466.61,-249.08,-56.78
-58.07,-524.49,-213.5,-51.98
-36.11,-523.05,38.69,34.19
37.19,-427.64,-119.55,-6.99
1.79,-448.44,-232.19,-16.21
-64.07,-513.94,-13.29,53.69
-3.14,-508.61,-81.94,-57.62
-5.43,-414.49,-167.81,-73.21
-38.36,-429.98,-105.13,50.37
-171.01,-525.97,-152.51,-54.5
42.42,-527.52,-95.84,-21.69
24.7,-541.26,-114.26,42.76
-28.34,-443.23,-199.1,-66.53
6.54,-611.43,-108.72,26.9
15.86,-441.95,-77.89,-47.69
-55.53,-334.71,-181.99,7.29
-43.97,-578.86,-57.06,11.09
7.07,-630.36,-152.76,-29.94
