ch1,ch2,ch3,ch4
-16.71,-567.73,-98.7,19.19
-8.63,-516.23,-107.68,-9.13
-6.01,-436.54,-95.31,27.37
-79.73,-484.96,-92.06,23.04
-12.07,-463.74,-128.13,-37.77
3.01,-409.26,-92.9,12.86
19.64,-463.89,-94.05,24.4
-72.85,-497.03,-96.68,33.15
-156.31,-384.99,-112.54,12.81
116.71,-434.56,-171.25,-8.76
-14.39,-544.93,-86.05,-56.45
20.84,-539.04,-147.76,3.86
-10.16,-491.77,-78.47,22.63
16.64,-355.16,-109.1,54.89
-76.93,-420.61,-148.26,26.99
-24.23,-560.15,-79.59,20.92
24.97,-523.42,-137.35,24.21
-8.38,-473.12,-60.1,10.96
-11.22,-454.87,-129.78,-42.1
-16.95,-427.43,-111.32,59.18
-122.09,-499.72,-84.45,-9.77
-135.25,-393.56,-84.6,31.91
80.94,-495.88,-121.23,2.83
63.04,-481.7,-155.86,-49.53
27.12,-425.47,-135.84,-21.44
-18.6,-397.08,-68.95,-16.9
-74.83,-485.07,-87.77,50.31
-2.59,-433.91,-106.22,48.48
-27.23,-604.64,-131.06,-23.9
75.44,-403.22,-122.25,18.82
-0.64,-518.02,-87.81,3.24
-42.09,-464.49,-183.32,-16.35
-36.94,-477.19,-140.24,-3.39
-23.96,-397.04,-42.95,44.61
-2.1,-514.05,-209.08,-26.77
-62.87,-436.39,-20.11,20.46
-31.83,-453.28,-72.53,-11.2
61.42,-559.6,-117.91,-3.09
13.43,-309.61,-123.21,26.51
-42.12,-471.95,-94.0,27.49
-78.52,-607.96,-85.83,-0.89
1.38,-489.63,-81.47,18.4
6.34,-433.06,-107.35,8.76
-96.6,-386.09,-106.57,-13.14
-18.9,-450.7,-130.11,-3.11
91.82,-550.7,-137.6,0.29
7.4,-475.04,-95.57,28.88
-52.44,-481.38,-98.03,15.39
-17.86,-454.31,-109.65,-17.11
3.71,-446.51,-218.09,10.77
