ch1,ch2,ch3,ch4
-7.64,-590.51,-61.11,51.16
6.6,-546.13,-118.43,9.84
-3.81,-378.26,-119.87,68.59
-41.67,-566.13,-122.32,44.07
-27.45,-516.89,-154.57,-12.44
-94.91,-523.76,-176.97,28.23
-117.2,-536.03,-341.75,-56.57
-42.38,-624.87,-18.25,38.39
-29.89,-534.25,-41.15,71.79
-22.33,-373.34,-97.96,67.2
-44.09,-454.14,-181.16,20.98
65.11,-598.66,-184.74,13.96
-22.11,-525.2,-192.99,19.03
-30.1,-510.29,-50.48,69.5
-27.45,-518.49,-108.23,31.78
-41.66,-557.49,-108.51,44.0
-52.86,-537.96,-229.25,-10.52
-164.23,-532.92,-117.81,46.49
-82.99,-552.34,-109.97,48.03
41.4,-387.46,-156.48,47.82
-24.4,-450.44,-160.28,13.2
-13.57,-525.16,-155.81,9.67
18.09,-526.25,-54.49,81.96
-9.42,-539.1,-165.08,47.93
-26.49,-565.43,-291.14,-23.01
-115.26,-581.93,-70.74,26.05
-120.98,-502.43,-70.6,43.86
38.95,-515.08,-131.48,27.82
-64.76,-491.54,-84.79,50.01
-147.23,-501.43,-151.21,12.38
124.02,-497.71,-156.52,46.41
27.45,-569.61,-133.73,48.17
-26.22,-580.58,-110.38,45.07
-28.92,-488.26,-121.36,55.65
-44.96,-570.56,-332.67,1.69
-105.74,-497.24,-47.35,-7.02
-41.08,-472.62,-58.65,49.03
-37.93,-525.2,-133.24,62.43
-57.61,-535.33,-142.62,8.13
52.25,-486.56,-102.81,62.3
11.44,-473.97,-120.71,48.9
-16.03,-506.2,-126.21,31.56
-29.18,-524.53,-127.4,34.47
-29.0,-528.58,-125.18,37.64
-38.38,-518.13,-122.58,34.7
-40.79,-521.14,-127.67,34.52
-97.36,-655.87,-292.54,-10.03
-90.88,-649.42,-98.31,42.97
-216.76,-460.07,-206.06,-26.93
163.5,-375.21,-83.6,57.33
