ch1,ch2,ch3,ch4
-18.39,-463.64,-153.45,-10.78
-25.97,-512.05,-51.46,-2.76
-6.57,-486.74,-74.01,-75.6
-21.11,-466.82,-120.51,9.85
-92.3,-480.77,-137.1,-34.41
32.68,-465.2,-44.98,25.12
-25.71,-457.88,-100.27,-3.75
-132.05,-424.94,-146.62,16.52
-61.43,-364.3,-194.6,-119.28
90.71,-465.83,27.24,50.66
31.15,-404.13,-95.74,5.8
-2.49,-413.11,-96.94,-8.1
2.85,-594.24,-93.53,6.05
-20.38,-516.77,-97.22,-9.02
-20.09,-491.25,-89.87,-9.88
-24.74,-484.95,-134.75,-37.55
-70.83,-474.6,-147.4,-60.81
-83.76,-456.16,-44.04,12.85
2.41,-406.32,-130.67,1.15
45.6,-464.26,-222.8,-43.67
14.97,-460.57,-1.21,28.54
-20.57,-493.14,-89.26,-39.18
-23.26,-486.19,-91.95,-33.95
-25.34,-471.02,-109.61,4.06
-20.57,-457.17,-82.16,-3.22
-15.03,-412.56,-109.37,-20.0
-38.55,-474.04,-85.78,-2.81
-124.89,-412.6,-43.21,-9.71
-50.45,-434.57,-118.33,-16.42
-27.04,-349.44,-123.28,-40.66
51.84,-515.05,-173.91,-54.36
67.02,-518.48,-132.43,-8.02
-11.36,-551.79,-178.88,-6.11
-11.46,-513.0,17.36,5.42
-22.4,-491.4,-83.74,-17.07
-49.28,-463.95,-55.23,3.13
-19.22,-437.86,-127.7,1.04
-45.18,-438.12,-124.84,-16.58
-44.23,-450.04,-88.75,-21.05
21.45,-482.6,-82.38,-40.14
-25.32,-464.23,-81.53,11.0
-9.54,-473.63,-115.75,-17.33
-6.29,-467.89,-99.42,-39.18
-96.62,-476.84,-115.11,7.55
-46.42,-430.08,-104.52,-11.21
-15.83,-376.47,-169.79,-104.38
20.31,-444.1,-34.03,39.89
49.59,-485.59,-73.64,-13.43
-16.41,-480.51,-74.92,32.39
-7.0,-429.19,-106.38,24.95
