,ch1,ch2,ch3,ch4
0,-14.77,7.92,35.52,13.78
1,-25.29,-93.69,28.48,7.37
2,-72.13,31.64,34.19,13.76
3,4.73,26.27,35.16,6.84
4,25.12,137.05,30.37,3.95
5,8.4,79.22,35.82,-6.05
6,-19.82,9.59,32.92,-0.3
7,-23.83,-74.51,38.94,28.08
8,-26.72,-5.32,36.32,21.61
9,-25.43,-138.86,40.85,53.82
10,-20.94,60.61,26.1,-19.95
11,-22.35,52.83,36.91,6.58
12,-25.1,23.99,34.32,5.53
13,-42.11,-17.9,34.8,6.63
14,14.54,17.12,37.34,9.67
15,-9.12,20.76,38.15,14.0
16,-10.26,48.28,37.04,11.58
17,-7.75,-134.59,46.32,35.32
18,-9.84,210.03,37.89,29.9
19,-7.43,-104.84,38.39,-4.03
20,-46.19,-7.84,28.66,8.64
21,-23.02,104.69,39.43,8.96
22,-6.44,57.36,30.72,4.54
23,-48.72,33.21,37.04,11.84
24,18.06,-89.42,36.16,9.1
25,7.35,-4.66,32.93,0.28
26,-6.56,24.42,33.49,-0.08
27,-20.51,-104.45,41.57,46.0
28,-20.72,69.67,36.34,15.97
29,-14.43,17.29,32.85,-4.51
30,-27.64,4.28,46.3,12.98
31,-15.79,61.47,31.18,12.16
32,13.97,3.03,42.04,18.0
33,-8.04,112.39,43.47,36.93
34,-66.72,-49.49,36.48,18.23
35,-12.92,-39.98,31.32,-6.83
36,1.08,25.45,29.68,20.49
37,-21.11,40.72,37.67,10.66
38,5.8,-9.39,34.58,3.35
39,-26.57,-21.36,35.89,9.22
40,-29.19,-7.59,37.01,12.38
41,-7.23,-44.7,27.53,27.64
42,-6.14,-33.07,34.34,-3.66
43,-18.52,45.46,39.5,36.22
44,-25.16,81.65,25.65,4.23
45,-63.85,-26.86,29.39,27.71
46,13.9,6.1,34.83,-2.96
47,-3.57,45.63,31.33,11.94
48,1.05,-169.0,37.65,17.92
49,-11.97,139.13,39.16,10.11
50,-7.51,102.5,33.1,9.09
51,-23.05,-14.88,29.17,7.32
52,-22.47,-44.7,30.15,11.1
53,-5.78,4.81,32.16,17.65
54,-21.08,-93.47,32.44,2.29
55,-14.26,49.74,28.44,48.91
56,-43.84,70.87,30.12,8.12
57,16.99,56.23,33.35,-23.45
58,-14.52,4.33,32.68,23.56
59,-38.41,-17.31,23.6,-12.29
60,-33.53,6.88,38.69,42.69
61,-21.55,-15.28,29.66,14.11
62,3.1,36.91,27.18,1.35
63,-8.38,-4.1,27.17,8.27
64,-15.72,21.66,31.3,8.08
65,-41.91,-66.79,32.42,17.43
66,-54.69,23.68,35.47,32.69
67,3.95,36.75,26.94,-4.59
68,2.93,-158.34,47.93,16.79
69,14.3,57.93,19.53,0.61
70,-29.32,48.04,26.37,0.21
71,-6.84,145.98,33.08,10.56
72,-21.14,-0.35,35.93,26.15
73,-53.62,-50.52,30.08,7.05
74,-14.34,-82.65,28.17,-7.93
75,8.63,40.66,27.88,37.52
76,-12.77,18.57,31.72,-31.96
77,-11.87,131.99,44.7,23.19
78,-27.05,-86.0,41.46,-5.77
79,-23.64,-23.28,28.92,23.1
80,-31.46,-14.7,31.5,15.13
81,-34.25,-51.05,34.68,3.62
82,4.13,84.81,37.54,33.24
83,-12.48,-15.13,39.68,23.78
84,-19.33,59.53,31.29,-3.06
85,-0.36,35.16,29.31,-5.89
86,-4.12,9.53,26.83,4.4
87,-16.9,80.76,42.56,16.37
88,-24.49,125.44,22.55,14.87
89,-36.36,-146.11,29.81,29.51
90,-18.35,-8.35,34.79,-9.86
91,2.89,-3.27,32.94,-7.07
92,5.08,-120.01,36.14,21.42
93,-9.8,96.89,31.53,9.54
94,-14.02,114.64,32.35,70.12
95,-15.55,-1.76,32.93,-33.76
96,-29.16,79.51,31.59,0.72
97,4.66,-23.56,36.89,21.34
98,-7.78,39.82,31.05,-36.14
99,-36.01,39.39,33.52,36.38
100,-31.4,-43.02,30.58,23.78
101,33.5,110.54,37.12,38.05
102,1.68,-64.55,30.47,-3.38
103,-0.3,-4.0,34.72,4.56
104,-52.81,-94.7,35.23,11.69
105,-15.74,44.93,36.48,9.14
106,9.14,-98.03,43.11,21.79
107,-29.78,69.83,23.8,9.8
108,-15.58,39.55,33.58,-6.89
109,-1.29,69.28,28.83,14.72
110,-11.08,-5.46,41.15,19.24
111,-2.78,22.31,32.3,13.33
112,-8.97,90.02,34.2,8.49
113,-23.82,-52.67,35.42,69.06
114,-4.92,-21.67,30.14,-39.32
115,-7.71,30.42,37.07,5.33
116,-11.34,75.52,43.93,28.35
117,-9.85,190.79,45.59,69.86
118,-44.96,18.95,41.91,-19.4
119,-10.4,94.5,36.56,29.2
120,40.68,157.61,37.28,22.88
121,3.75,60.34,36.84,17.12
122,-5.92,95.55,37.03,19.41
123,-6.55,79.25,40.29,21.93
124,0.74,91.46,44.97,28.82
125,-8.72,60.13,34.91,30.04
126,-6.62,148.29,41.15,12.5
127,-39.78,68.21,32.8,-2.01
128,-30.46,72.09,44.1,37.99
129,45.84,202.81,38.58,41.93
130,-41.08,-62.29,35.67,-0.47
131,2.04,5.4,48.82,18.8
132,-20.11,131.06,35.13,20.16
133,7.97,148.36,34.06,16.87
134,-12.24,82.66,38.81,16.13
135,0.99,43.25,37.39,17.63
136,14.59,197.45,40.85,19.7
137,-13.41,30.94,39.46,25.76
138,-16.77,33.77,44.29,32.41
139,-11.47,47.95,41.92,48.35
140,-14.25,144.54,43.51,-1.21
141,-22.8,7.39,43.53,18.39
