,ch1,ch2,ch3,ch4
0,-15.32,-19.89,30.81,10.3
1,-12.68,11.49,27.24,3.84
2,-31.34,25.32,25.96,2.92
3,9.42,73.04,30.55,8.59
4,-6.07,11.6,30.85,4.96
5,-19.45,34.31,32.55,5.92
6,-15.26,-60.12,29.92,1.55
7,-25.14,-27.42,30.87,3.44
8,-44.45,-147.0,31.9,5.59
9,-21.12,76.19,39.97,17.31
10,1.09,75.99,25.5,-2.7
11,-22.46,58.77,32.02,6.29
12,-10.7,-6.94,33.15,6.04
13,-12.4,30.77,28.75,6.87
14,-20.59,-79.05,29.18,3.4
15,-3.26,55.81,32.67,10.62
16,-6.91,86.72,34.57,11.7
17,4.11,43.8,31.56,2.24
18,-18.5,51.5,33.99,4.58
19,-70.01,-56.29,32.47,4.31
20,-19.44,3.57,34.85,7.22
21,20.88,-21.3,34.48,3.64
22,-16.03,-3.41,29.35,3.33
23,-28.43,-174.57,33.03,11.4
24,-3.71,221.61,31.04,8.87
25,-8.48,11.71,31.84,-0.57
26,7.89,29.6,31.72,2.79
27,-15.25,28.27,32.28,6.16
28,-35.04,-25.28,32.71,6.74
29,-17.29,15.0,29.39,6.82
30,-20.51,56.82,36.68,15.39
31,6.37,10.37,32.34,4.75
32,-6.58,-9.94,31.4,2.03
33,-7.97,20.0,29.31,2.0
34,-18.33,8.54,33.7,10.89
35,-17.88,-2.29,32.89,9.4
36,-3.0,79.41,31.51,7.51
37,-8.78,-74.84,32.04,11.66
38,-10.41,88.31,26.01,12.66
39,-51.43,-39.54,26.56,0.65
40,4.42,-11.68,31.35,7.85
41,-14.82,125.32,35.37,9.99
42,-21.5,-37.34,30.17,0.8
43,-7.26,-48.17,33.56,9.2
44,-10.28,24.54,30.6,11.25
45,-30.1,10.01,31.37,6.46
46,-24.93,12.39,34.16,9.15
47,-21.92,-6.63,38.78,9.38
48,11.68,13.03,33.82,10.0
49,-10.4,47.66,34.43,8.44
50,12.77,100.24,38.75,14.16
51,-33.74,129.19,33.83,6.92
52,-31.61,-85.87,27.85,3.81
53,-12.34,-48.31,30.28,5.68
54,-13.7,69.04,34.42,12.81
55,-52.6,-168.3,35.51,10.32
56,37.16,89.96,34.74,5.33
57,-19.9,-20.43,35.66,2.43
58,-1.92,51.98,33.25,8.7
59,-27.56,-14.78,30.67,-9.26
60,-17.06,-17.48,26.7,0.86
61,-10.57,142.44,38.86,21.4
62,-16.97,-14.71,36.04,15.27
63,-2.57,15.74,34.86,5.64
64,-27.42,37.57,30.77,9.12
65,-31.64,25.15,40.22,12.12
66,-8.67,-71.49,40.43,2.75
67,-15.29,129.41,35.85,23.66
68,-30.41,-86.92,34.6,-4.01
69,1.65,-2.4,44.86,24.26
70,-13.94,-18.61,38.98,63.8
71,-21.75,-18.25,26.94,-27.0
72,-22.99,151.93,36.87,-0.28
73,-11.83,-121.24,27.46,-31.65
74,10.74,-2.4,32.16,10.34
75,-23.69,-42.76,35.55,12.37
76,-37.94,13.09,36.05,9.25
77,-9.38,105.46,41.23,13.88
78,-27.24,23.69,33.17,4.05
79,-23.76,-11.45,38.72,16.47
80,-24.01,6.88,35.63,12.32
81,-8.17,-86.68,30.69,16.27
82,-19.77,49.34,34.46,7.73
83,-11.65,13.2,37.53,14.45
84,5.52,27.82,35.62,3.52
85,-18.65,-37.23,43.69,11.92
86,-25.37,20.19,17.78,-13.19
87,-43.08,-45.7,38.99,23.71
88,-1.33,200.56,32.42,18.48
89,-42.67,-103.31,27.63,-16.85
90,-4.65,-101.76,34.63,8.24
91,7.39,60.55,40.29,23.41
92,-25.33,-9.37,33.39,30.31
93,-23.45,62.76,32.06,23.33
94,-2.05,9.57,35.46,-25.25
95,-27.65,15.35,34.42,1.25
96,-13.42,-9.96,33.32,-1.31
97,-38.77,-5.4,42.6,7.06
98,-16.94,-13.09,40.41,13.25
99,-5.04,65.48,29.95,-2.69
100,-43.98,-59.51,38.59,4.88
101,-11.53,11.24,44.41,14.5
102,-25.86,16.08,35.23,1.09
103,-21.54,39.02,38.71,28.68
104,22.19,-52.75,36.49,-6.8
105,-4.56,51.3,38.49,11.46
106,-34.87,9.45,33.9,-7.97
107,-30.22,13.61,37.88,5.41
108,-18.18,-8.72,40.34,10.95
109,-20.69,41.25,38.74,14.22
110,-24.06,-45.14,44.32,-0.48
111,-12.37,110.92,42.65,17.17
112,-20.08,-227.3,34.4,10.26
113,-36.97,129.06,26.47,-19.48
114,-33.83,-49.61,48.54,44.61
115,-31.58,149.57,30.41,0.73
116,-36.01,-21.23,39.15,9.11
117,61.96,43.01,31.42,25.88
118,-11.8,-37.8,40.61,20.76
119,-41.45,30.92,40.68,-7.81
