,ch1,ch2,ch3,ch4
0,26.26,113.33,32.4,17.79
1,-122.64,-38.27,35.0,17.28
2,34.31,27.36,28.39,9.47
3,99.04,-28.94,27.52,-0.88
4,19.31,-66.9,32.61,5.49
5,-43.7,29.2,34.66,12.81
6,-35.31,8.31,37.37,14.11
7,-37.96,2.56,38.43,16.0
8,-139.34,24.52,51.86,27.96
9,4.6,127.53,40.79,27.15
10,-2.92,-189.92,27.3,10.15
11,68.77,95.35,27.73,7.61
12,17.76,26.86,29.97,10.44
13,-8.07,-23.01,26.98,9.87
14,-40.21,1.05,36.93,10.17
15,-24.56,-16.52,40.11,13.93
16,-15.18,4.82,32.99,15.21
17,-38.47,2.08,36.53,13.03
18,-25.65,-2.22,36.27,13.26
19,-10.26,30.3,41.28,17.97
20,-183.55,66.29,71.89,62.23
21,45.53,120.45,19.18,-5.13
22,87.31,-157.43,22.41,-6.23
23,14.27,-52.67,29.52,2.95
24,-4.08,-7.26,34.54,9.38
25,-29.84,32.31,38.05,12.8
26,-105.85,2.95,44.56,19.24
27,57.0,49.69,41.35,14.71
28,27.79,-41.61,39.54,12.72
29,-27.17,36.93,30.49,8.8
30,-50.2,0.53,39.04,16.62
31,-0.47,55.46,33.63,13.09
32,-80.0,-56.39,37.43,19.15
33,-193.51,27.99,42.45,23.82
34,172.5,101.83,31.46,11.96
35,24.8,-6.42,31.73,7.38
36,19.49,64.47,37.63,16.79
37,-28.55,-14.84,38.66,13.5
38,-60.34,35.98,41.68,14.07
39,-59.56,-10.42,32.13,10.89
40,29.99,-55.2,44.08,15.01
41,56.74,3.03,43.81,18.05
42,-212.54,72.15,38.28,14.24
43,24.83,41.51,37.86,18.76
44,55.38,5.01,40.78,12.21
45,-8.94,-30.34,37.03,7.32
46,9.47,17.09,37.85,12.14
47,-22.83,14.52,38.49,14.6
48,-35.68,13.9,38.9,19.7
49,-22.65,68.39,32.05,11.5
50,-12.66,1.48,33.37,6.93
51,-38.84,91.88,36.24,21.73
52,-81.15,-8.72,47.98,26.64
53,-21.73,-91.87,35.25,10.38
54,89.65,81.0,30.64,12.16
55,-88.34,-42.67,30.78,8.09
56,33.06,15.13,42.82,22.05
