,ch1,ch2,ch3,ch4
0,-2.07,-394.58,19.7,76.35
1,-19.07,-485.0,17.9,65.56
2,-26.1,-392.02,15.36,73.63
3,-43.28,-406.54,19.82,62.44
4,-102.78,-372.27,14.83,71.58
5,7.78,-275.28,5.16,49.22
6,-5.83,-504.07,5.48,68.44
7,-9.38,-488.9,5.66,74.41
8,-30.3,-451.77,6.95,68.34
9,-22.48,-447.11,7.59,72.69
10,2.62,-342.73,1.9,57.89
11,0.87,-398.03,6.9,71.84
12,-24.46,-376.07,4.42,71.81
13,-2.66,-502.68,-5.45,72.15
14,-35.17,-449.17,-2.44,67.85
15,-43.94,-401.42,-15.84,61.92
16,-52.48,-377.22,-4.14,63.88
17,11.54,-459.5,-6.45,68.81
18,2.88,-436.74,3.12,72.13
19,-27.06,-472.28,2.77,64.37
20,13.0,-390.01,-0.38,64.98
21,-42.19,-443.48,-7.23,52.77
22,-58.48,-450.89,2.47,60.49
23,-25.74,-392.01,4.2,68.69
24,7.43,-317.22,-16.13,49.57
25,-20.5,-507.15,-7.23,66.94
26,-11.39,-409.57,-14.46,66.16
27,-28.37,-459.72,-8.98,66.11
28,-6.6,-428.39,-19.07,59.48
29,-31.9,-438.79,-15.61,70.52
30,-30.52,-362.2,-22.05,57.75
31,-18.93,-376.83,-12.29,70.14
32,9.18,-444.66,-24.96,64.5
33,-22.42,-424.1,-36.13,50.28
34,-46.28,-509.31,-23.72,62.7
35,5.86,-394.86,-29.87,60.85
36,-17.48,-440.71,-32.35,60.66
37,-73.06,-476.82,-27.6,63.42
38,8.32,-426.46,-28.53,60.98
39,-5.8,-383.14,-44.24,59.62
40,13.58,-407.39,-25.24,60.17
41,-4.24,-252.97,-40.3,60.02
42,-28.39,-438.35,-40.7,54.11
43,-37.79,-580.52,-34.44,67.8
44,-29.67,-387.39,-30.41,67.16
45,-5.99,-414.77,-38.93,65.49
46,-27.2,-487.03,-31.49,69.42
47,-8.64,-394.45,-36.67,66.89
48,-12.58,-481.57,-35.11,61.23
49,12.39,-374.44,-37.72,52.65
50,-44.22,-441.95,-38.72,64.28
51,-38.59,-435.68,-34.06,66.01
52,19.78,-358.21,-37.17,65.49
53,-15.19,-492.4,-46.01,65.35
54,-31.74,-447.25,-40.57,58.71
55,-28.3,-429.26,-34.63,62.43
56,-66.61,-517.64,-46.95,62.89
57,0.46,-447.34,-42.07,62.7
58,-4.51,-382.23,-44.59,66.46
59,-17.93,-405.88,-36.27,63.96
60,5.81,-273.7,-42.52,61.95
61,-20.09,-534.41,-54.16,54.01
62,-35.39,-391.52,-51.75,57.79
63,-28.06,-365.71,-35.28,73.51
64,3.11,-499.74,-63.17,58.8
65,-14.98,-409.11,-55.95,54.82
66,-9.48,-426.56,-52.89,54.45
67,-22.38,-475.41,-51.92,54.19
68,-15.42,-460.02,-54.87,52.12
69,-22.8,-438.55,-51.58,39.55
70,-33.47,-405.22,-47.62,48.5
71,15.32,-351.82,-55.43,53.43
72,-7.35,-406.21,-54.49,44.0
73,-31.96,-506.12,-63.34,47.16
74,-19.3,-484.03,-51.29,44.28
75,-19.84,-431.78,-62.94,43.27
76,-27.92,-408.98,-60.87,46.93
77,-43.51,-465.97,-60.78,38.17
78,-3.7,-350.77,-49.05,49.56
79,-78.27,-424.6,-55.4,46.75
80,-19.91,-465.17,-68.52,33.4
81,5.01,-447.48,-61.18,47.39
82,37.48,-324.64,-60.2,39.43
83,-17.92,-483.83,-62.53,51.09
84,-27.39,-477.49,-61.48,45.5
85,-18.76,-429.19,-68.86,40.29
86,-14.58,-362.08,-70.31,43.5
87,-30.48,-579.52,-67.26,50.84
88,4.83,-399.49,-70.88,42.5
89,-12.17,-402.08,-64.69,53.75
90,-23.64,-442.11,-65.9,57.72
91,-8.33,-422.1,-63.3,61.45
92,-33.55,-425.29,-72.44,51.95
93,-9.39,-331.84,-69.19,47.84
94,-40.56,-577.08,-70.46,54.54
95,-24.55,-406.74,-75.59,53.67
96,-8.87,-397.86,-61.23,65.63
97,-37.03,-519.44,-67.93,60.85
98,-2.6,-396.13,-77.27,45.46
99,17.88,-260.82,-81.63,28.58
100,6.84,-369.12,-58.02,50.57
101,-8.1,-337.44,-81.33,10.26
102,32.95,-119.02,-103.91,-18.7
103,49.1,-79.22,-103.47,-14.97
104,-15.21,-380.86,-101.71,5.74
105,-43.69,-681.14,-95.78,37.66
106,-8.42,-336.17,-92.61,21.44
107,70.11,-105.81,-104.3,-7.64
108,-95.36,-775.26,-65.13,44.36
109,-124.2,-691.2,-49.54,160.13
110,-28.2,-499.21,-78.3,69.39
111,-23.21,-374.87,-74.05,47.69
112,-18.44,-315.94,-66.36,80.76
113,22.04,-402.24,-64.25,-11.43
114,-14.69,-468.18,-79.49,4.79
