,ch1,ch2,ch3,ch4
0,-91.1,-400.6,-139.27,-31.25
1,-1.28,-581.48,-99.46,14.58
2,45.83,-316.31,-64.44,-24.17
3,7.57,-387.08,-84.74,27.35
4,-173.43,-422.29,-125.57,18.25
5,101.03,-568.06,-97.76,-53.95
6,27.32,-473.68,-129.77,-21.09
7,-20.2,-373.28,-10.41,77.09
8,46.15,-611.09,-83.06,25.48
9,-1.74,-542.9,-139.68,28.75
10,-91.76,-551.82,-186.63,-7.92
11,-152.91,-454.37,68.77,-11.19
12,134.04,-271.17,-139.94,-8.88
13,-9.09,-418.81,-173.34,-21.78
14,17.73,-473.57,-71.78,-64.42
15,-8.97,-410.63,-3.7,102.33
16,-7.53,-497.37,-80.49,26.56
17,-59.6,-625.89,-137.16,-105.53
18,-37.05,-461.7,-91.69,85.31
19,7.54,-469.4,-49.71,40.08
20,6.98,-402.45,-144.26,23.29
21,-13.17,-549.4,-224.84,-0.22
22,-26.82,-523.78,-98.46,14.6
23,-48.07,-510.83,20.56,25.75
24,-141.71,-408.57,-205.68,-241.91
25,58.73,-393.49,46.51,177.16
26,-6.27,-435.25,-130.07,42.51
27,30.98,-437.35,-69.08,42.21
28,-66.21,-577.82,-104.99,-28.6
29,9.41,-551.53,-98.9,22.76
30,30.93,-346.27,-113.59,-32.1
31,6.67,-469.35,-77.07,12.55
32,-69.56,-511.22,-157.94,59.05
33,-165.34,-519.79,-299.01,-39.14
34,92.34,-510.55,45.3,-42.08
35,55.74,-353.07,0.71,51.92
36,-73.8,-452.22,-167.91,-57.01
37,-23.53,-532.02,-95.58,-24.23
38,76.2,-483.08,-78.54,29.61
39,6.84,-457.59,-58.54,24.77
40,-58.73,-466.8,-131.75,-47.08
41,11.95,-516.2,-51.51,21.21
42,-37.45,-542.59,-96.73,49.84
43,-17.75,-480.92,-65.71,17.08
44,-20.34,-383.17,-114.53,-2.08
45,-9.15,-505.59,-95.45,76.88
46,-47.3,-481.31,-166.13,-37.73
47,-144.71,-354.27,-121.69,-13.38
48,15.05,-435.47,-14.26,-18.63
49,38.46,-611.76,-127.63,-8.39
50,-90.43,-529.02,-62.92,-5.17
51,-79.05,-432.3,-48.98,-6.02
52,60.48,-367.65,-142.67,13.9
53,106.0,-511.06,-76.72,10.0
54,-5.68,-518.32,-162.17,15.76
55,-12.05,-504.41,6.24,-0.35
56,-15.66,-485.66,-74.13,3.69
57,-133.82,-507.84,-213.21,17.16
58,-62.01,-340.45,-268.32,-84.94
59,106.07,-286.57,86.98,92.32
60,41.37,-607.54,-101.23,-35.93
61,-83.46,-564.52,-68.85,3.13
62,20.08,-491.03,-67.91,-5.31
63,-99.88,-530.65,-99.3,77.39
64,37.31,-445.71,-185.66,-91.55
65,-30.01,-300.5,-31.68,41.83
66,34.81,-489.55,-131.7,61.66
67,-67.04,-467.03,-55.46,4.27
68,-54.79,-509.62,-107.96,-1.18
69,-20.46,-502.84,-54.01,-8.77
70,-13.36,-498.7,-91.51,9.89
71,-63.96,-501.69,-75.37,43.71
72,22.2,-366.0,-111.52,-39.32
73,83.3,-279.7,-151.58,22.37
74,-25.38,-568.68,-65.18,18.5
75,-18.56,-581.99,-71.34,25.79
76,-79.94,-546.28,-105.0,19.23
77,-86.29,-508.57,-130.0,-30.32
78,25.45,-498.85,-166.44,-31.07
79,-8.07,-403.6,-117.89,5.0
80,-80.56,-393.07,13.17,72.54
81,12.73,-601.81,-76.15,-11.1
82,-2.94,-436.19,-108.52,10.05
83,44.85,-489.23,-85.76,29.32
84,-15.44,-524.38,-65.22,-0.97
85,-38.31,-508.74,-99.49,7.56
86,-101.06,-422.09,-162.83,6.4
87,47.98,-341.42,-73.49,-112.45
88,20.85,-273.63,-103.61,-14.16
89,9.17,-505.06,-35.92,100.31
90,-44.06,-558.29,-78.78,24.33
91,-47.06,-629.66,-111.89,2.71
92,-89.69,-558.76,-195.66,-32.82
93,-172.1,-400.22,-34.12,29.14
94,163.97,-369.25,-134.41,-1.02
95,20.78,-504.77,-95.54,-15.66
96,14.28,-510.69,-77.29,9.41
97,-33.83,-472.22,-100.72,-68.66
98,-4.73,-487.65,-76.22,54.29
99,-59.23,-443.4,-76.92,-10.33
100,-76.53,-492.21,-102.16,-32.6
101,-28.54,-407.19,-155.14,-2.99
102,52.71,-488.06,-49.0,-110.84
103,-32.1,-433.87,-64.22,95.65
104,-47.49,-555.31,-83.35,-23.03
