,ch1,ch2,ch3,ch4
0,-16.33,-464.61,-104.79,19.41
1,-19.55,-465.98,-99.92,17.77
2,-21.6,-426.94,-102.53,16.41
3,-32.84,-471.77,-100.71,14.98
4,-10.75,-490.79,-97.26,18.86
5,-23.6,-453.93,-95.64,17.62
6,0.09,-461.77,-100.14,18.1
7,2.47,-461.3,-98.35,20.54
8,-16.45,-459.79,-95.53,21.14
9,-18.29,-457.39,-93.6,20.9
10,-40.09,-435.83,-98.77,18.46
11,-3.83,-444.46,-99.48,24.47
12,-31.07,-399.48,-102.3,21.99
13,-50.7,-515.66,-98.36,25.57
14,-8.25,-491.49,-97.44,24.45
15,-17.55,-479.15,-97.01,17.59
16,-6.34,-443.15,-100.81,20.54
17,-15.55,-474.07,-98.35,17.14
18,-11.68,-470.73,-99.96,17.59
19,-39.39,-453.57,-98.92,23.8
20,16.89,-483.87,-100.39,20.86
21,-15.8,-474.3,-102.47,14.09
22,-32.08,-454.22,-109.94,18.36
23,27.4,-439.75,-106.89,19.45
24,7.32,-449.95,-103.88,22.58
25,-10.2,-466.57,-101.6,23.79
26,-8.53,-456.36,-98.95,18.75
27,-12.91,-455.89,-100.79,23.54
28,-32.15,-448.83,-92.7,20.91
29,-50.26,-472.09,-90.11,25.32
30,12.69,-499.59,-96.86,26.99
31,-17.75,-460.13,-98.04,27.97
32,2.06,-462.43,-98.6,23.04
33,-20.65,-469.17,-97.57,24.66
34,-16.2,-456.99,-103.12,25.11
35,-11.15,-458.92,-95.36,19.81
36,-36.74,-458.78,-99.21,23.21
37,-43.29,-458.99,-95.13,25.37
38,-15.96,-454.12,-90.65,20.44
39,-25.57,-451.86,-98.26,17.15
40,30.67,-472.06,-96.89,18.21
41,-8.82,-463.44,-95.68,18.88
42,-2.54,-455.64,-97.3,16.55
43,-28.46,-481.15,-98.02,20.97
44,-62.43,-468.62,-95.29,19.63
45,-8.21,-441.37,-98.06,17.62
46,3.57,-433.97,-94.73,17.49
47,-28.61,-446.3,-97.25,17.6
48,0.58,-486.76,-101.78,21.86
49,0.45,-488.4,-99.93,21.9
50,-11.88,-459.07,-104.19,19.07
51,-13.11,-466.09,-99.32,25.58
52,-26.8,-458.66,-101.54,25.37
53,-33.05,-456.32,-98.48,19.57
54,-28.3,-469.55,-90.1,20.54
55,8.27,-433.66,-99.66,15.29
56,-17.58,-483.89,-101.45,17.89
57,-9.85,-484.59,-100.32,20.37
58,-7.37,-463.53,-96.27,18.72
59,-17.85,-462.8,-97.65,19.98
60,-5.91,-466.18,-99.54,19.65
61,-56.88,-439.51,-99.28,21.54
62,-27.65,-429.61,-101.24,22.34
63,-12.53,-484.09,-94.62,17.83
64,-16.47,-485.38,-91.38,18.35
65,6.92,-452.34,-102.92,21.72
66,-13.29,-466.06,-102.02,19.36
67,-13.34,-474.67,-94.74,23.12
68,-27.69,-442.75,-95.81,17.26
69,-14.43,-466.57,-99.71,21.03
70,-5.57,-465.68,-101.58,18.69
71,-4.04,-443.02,-99.96,19.16
72,-21.82,-445.18,-98.41,18.68
73,-54.82,-496.15,-98.02,23.48
74,-15.17,-455.8,-99.35,17.56
75,-7.54,-473.73,-98.77,21.08
76,-29.21,-479.89,-98.17,15.11
77,13.44,-463.51,-99.69,15.53
78,-4.99,-446.44,-100.89,16.27
79,-11.86,-408.74,-99.39,18.05
80,-6.39,-492.07,-97.91,21.92
81,-23.11,-481.98,-91.83,23.1
82,-33.3,-436.65,-93.74,16.98
