ch1,ch2,ch3,ch4
-16.07,17.21,1.4,-16.57
-14.13,16.13,-0.55,-47.13
-17.74,16.21,11.61,1.64
-15.23,14.69,5.59,-27.48
-16.2,19.97,3.92,-10.35
-14.65,16.37,11.26,63.69
-16.48,20.98,4.25,-99.0
-14.33,17.07,-0.73,-49.77
-20.44,17.6,28.37,33.46
-17.58,23.74,4.29,-12.15
-16.82,23.54,-5.25,-18.42
-14.25,17.39,19.83,6.19
-16.98,24.58,-10.01,-24.04
-18.04,16.39,25.81,-20.95
-18.51,19.41,2.33,-29.87
-15.34,23.16,3.25,-22.87
-21.62,23.86,6.73,-20.3
-12.45,25.75,37.98,-63.87
-19.42,20.16,-24.76,6.63
-18.66,16.74,2.04,-18.34
-14.62,19.76,4.77,-16.42
-20.38,12.47,7.93,-5.37
-25.17,13.38,5.98,-24.48
-20.77,15.46,35.89,7.48
-17.17,12.67,-24.81,-50.2
-16.84,17.88,19.26,-16.07
-20.58,10.35,-21.89,-26.49
-19.04,15.08,32.96,23.17
-20.62,11.54,12.89,-13.75
-16.85,17.03,17.98,-59.19
-18.62,12.31,-0.56,-9.96
-17.42,13.46,2.91,-39.18
-21.22,11.01,7.29,-10.76
-16.29,9.55,18.66,16.2
-16.23,16.35,-2.03,-65.0
-14.25,13.83,0.08,-3.97
-17.08,22.98,8.12,-9.88
-17.68,10.83,-15.58,-47.22
-16.37,20.83,23.75,-8.96
-15.05,18.19,11.11,-3.81
-16.13,11.33,4.3,-37.36
-14.71,13.59,1.95,-11.75
-19.35,7.7,12.95,-8.41
-12.38,9.03,5.25,-23.42
-21.66,7.85,-3.29,-29.54
-22.99,5.29,19.1,-18.29
-16.98,16.85,6.82,-19.08
-18.84,14.68,6.89,-17.9
-16.76,7.7,6.93,-34.49
-26.02,2.66,11.93,38.52
