ch1,ch2,ch3,ch4
-25.55,-505.41,-111.37,9.31
-37.45,-551.56,-114.17,5.94
-29.26,-436.88,-108.77,12.7
-5.29,-442.43,-115.87,8.26
-2.66,-442.12,-118.65,11.55
-52.17,-460.53,-118.84,10.99
-24.93,-424.62,-113.86,10.38
-27.35,-457.21,-116.19,9.23
20.79,-489.31,-116.06,9.26
-16.27,-459.65,-113.52,11.8
-58.4,-479.79,-110.59,13.7
-4.79,-482.34,-119.28,10.02
11.11,-462.06,-114.19,13.18
-7.48,-466.26,-116.96,12.16
-20.89,-453.42,-110.44,9.8
-20.55,-486.68,-111.36,14.0
-14.09,-484.66,-111.1,13.97
-20.73,-480.19,-121.1,3.45
-10.31,-463.99,-115.48,8.88
-18.9,-468.86,-114.44,5.77
8.64,-463.96,-117.34,9.32
-35.47,-448.62,-117.3,13.21
-31.83,-510.35,-115.8,14.53
-7.98,-457.53,-119.44,12.39
-28.9,-470.92,-118.4,7.31
-8.04,-476.09,-108.87,9.74
-23.79,-501.67,-121.16,7.52
-22.37,-481.58,-116.71,16.16
-38.62,-442.16,-124.97,8.24
51.59,-436.48,-125.37,5.22
-15.29,-515.89,-123.17,11.6
-67.99,-461.51,-123.37,9.45
7.42,-470.7,-115.84,14.99
9.81,-467.96,-115.8,13.88
-7.17,-454.41,-119.89,19.35
-15.07,-497.27,-126.04,16.72
-13.63,-468.68,-121.62,16.67
-25.75,-474.46,-126.41,17.31
-25.36,-475.94,-124.53,17.01
-16.32,-472.05,-115.78,14.84
-17.93,-471.43,-121.74,15.81
-24.31,-465.87,-117.0,18.87
-28.02,-474.85,-114.09,20.56
-104.79,-492.11,-116.84,14.75
12.67,-455.09,-121.79,14.83
42.23,-458.1,-125.51,10.57
-44.34,-478.57,-121.41,11.78
16.16,-468.23,-123.74,5.08
-16.77,-443.51,-125.22,5.5
-17.91,-475.17,-122.28,12.77
