ch1,ch2,ch3,ch4
-72.65,49.95,32.53,-0.28
-0.02,50.19,36.54,5.66
-23.45,17.6,29.22,3.49
-59.34,-50.86,29.02,5.12
-23.3,-6.15,28.87,6.58
-26.84,-1.36,30.59,5.1
2.76,52.0,30.54,4.21
24.13,35.7,30.13,4.7
17.95,53.53,28.64,8.81
4.77,-3.26,28.37,1.13
-7.04,-1.39,22.1,2.55
-24.12,24.89,27.3,7.32
-5.74,58.62,26.17,6.05
-7.48,31.34,24.23,3.25
-3.14,-10.93,31.28,2.55
-13.55,-5.71,30.76,-1.7
20.5,14.95,29.1,4.61
30.23,-8.52,29.63,4.36
-71.96,27.4,34.38,4.35
-37.14,53.31,31.97,4.61
0.59,8.23,36.58,2.78
-6.42,-6.15,36.11,2.59
-1.76,22.11,33.19,2.8
-18.0,38.71,38.36,2.32
-38.11,1.24,38.55,7.18
-6.39,29.12,37.96,6.66
6.37,21.25,32.52,5.37
3.43,35.18,33.62,0.32
-28.3,21.52,34.25,6.15
5.91,26.35,31.35,7.1
-17.41,-8.03,33.65,3.36
-29.07,38.72,33.84,3.69
-31.17,-24.23,34.73,5.57
48.42,35.54,29.79,2.86
16.87,24.56,31.48,2.69
26.1,-15.03,37.12,4.48
-106.46,-7.84,37.98,3.91
-35.47,36.59,31.93,6.28
-6.54,-30.35,32.2,4.95
13.6,-4.34,31.43,4.78
-24.05,49.54,32.1,4.99
-27.46,26.47,30.89,2.71
1.48,12.47,31.33,-0.41
-10.26,80.88,31.58,2.49
-30.75,5.24,30.44,7.92
27.16,-7.31,27.05,-0.9
2.66,-2.61,25.77,1.54
-10.74,8.7,31.95,2.07
-5.18,40.29,35.1,4.05
-26.45,10.44,30.29,0.16
