ch1,ch2,ch3,ch4
-19.6,5.96,21.99,4.26
-20.36,5.79,-20.08,-70.79
-21.15,17.28,23.27,22.83
-21.46,17.79,12.68,-13.79
-17.85,16.03,-4.26,-80.12
-24.48,10.89,-3.86,27.34
-20.72,4.44,6.43,-3.53
-21.01,1.93,24.08,87.6
-21.13,7.14,0.54,-104.75
-19.2,10.46,34.39,-10.18
-24.69,11.3,19.58,-22.56
-16.18,17.06,-4.33,-30.05
-21.06,13.25,9.01,55.19
-19.02,12.54,20.48,-57.13
-16.95,14.92,8.67,-30.46
-21.59,13.52,-7.48,-42.43
-17.39,12.05,9.24,-26.37
-17.36,6.88,0.88,24.19
-19.93,12.4,11.58,20.17
-23.55,9.41,8.24,-56.44
-20.36,12.84,15.35,-40.21
-23.6,9.0,2.3,-29.1
-26.52,9.39,1.89,-32.57
-19.8,13.43,6.73,12.71
-20.73,13.67,5.68,-21.72
-23.97,17.61,5.01,-31.21
-24.53,14.74,-9.72,-45.0
-24.33,12.64,14.42,3.09
-16.72,19.91,17.97,167.22
-25.45,4.43,6.34,-72.0
-16.75,24.34,7.96,-59.93
-19.76,19.84,3.49,-33.98
-18.98,18.68,30.84,15.94
-19.37,18.25,-14.37,-75.79
-18.24,15.39,19.72,-20.08
-23.61,21.68,40.12,-7.2
-18.68,24.17,-11.27,25.94
-17.16,20.98,-3.47,-42.52
-18.23,18.25,4.29,-88.86
-22.48,13.34,8.33,29.84
-16.15,21.31,16.11,69.25
-20.87,17.04,5.57,-124.24
-22.86,21.52,-1.82,-12.51
-18.39,16.18,22.73,0.7
-19.65,24.64,-10.65,-22.52
-17.99,24.5,13.85,-6.23
-18.61,21.35,38.99,41.04
-22.84,23.47,4.5,-59.58
-18.17,20.32,-6.58,-35.78
-25.1,21.32,13.09,-7.58
