ch1,ch2,ch3,ch4
-52.43,-90.32,39.84,7.43
-13.28,18.3,29.53,-2.31
28.08,34.47,23.06,-2.14
3.38,22.38,29.44,0.16
-17.86,30.19,30.5,6.08
-19.05,6.69,28.94,0.99
-21.71,-14.92,28.56,-4.89
-17.7,0.36,26.76,1.26
-9.04,6.7,32.03,5.5
-27.46,30.73,34.65,5.05
-2.49,-11.91,35.03,4.57
9.78,56.09,29.09,1.43
-20.91,-6.52,31.72,0.52
5.94,-1.05,31.96,-3.26
-17.03,11.2,27.04,-5.28
-10.5,12.57,33.07,2.95
8.04,9.2,30.62,0.1
-63.61,5.75,28.98,-0.39
-45.32,18.27,32.65,10.79
65.79,-11.49,25.33,-1.14
64.65,21.96,25.94,-4.27
-110.22,33.92,24.78,-2.18
-38.88,-9.9,26.51,-1.54
4.59,19.89,21.93,-6.89
-24.81,50.83,27.31,0.87
-43.52,69.75,28.55,3.51
-14.03,23.67,27.2,-0.79
-16.75,-51.61,27.28,-3.03
-34.24,-33.78,26.34,-4.62
6.5,1.61,31.45,-1.14
15.67,17.93,28.33,-2.15
-18.41,21.89,25.0,-3.03
-13.42,-9.11,28.81,4.41
12.24,15.61,25.24,-2.51
-36.69,10.74,26.15,0.99
-1.36,18.15,27.98,0.36
-11.42,20.07,26.82,3.63
-10.57,4.92,26.71,4.14
10.28,2.77,26.71,2.12
73.12,33.6,22.01,1.94
-85.77,27.01,23.21,0.0
-49.22,25.86,27.96,6.49
-34.89,18.41,30.25,2.09
-24.1,12.88,23.84,-5.09
-0.65,30.44,24.57,-0.4
-14.87,13.6,28.06,0.7
5.06,6.4,30.07,4.16
-3.64,9.69,27.16,6.6
-74.74,-28.97,28.8,10.34
-8.64,17.22,29.73,5.32
