ch1,ch2,ch3,ch4
-16.46,9.02,-2.2,-20.13
-17.38,10.33,7.31,-7.06
-17.44,13.13,4.7,-14.96
-17.53,10.79,2.27,9.52
-13.04,13.52,3.41,-32.35
-19.35,13.8,3.42,4.76
-17.61,19.8,6.01,-30.02
-14.56,17.17,8.06,-21.15
-18.7,15.99,6.35,-16.08
-13.53,18.33,17.81,1.38
-14.94,19.84,-1.11,-18.28
-8.76,12.82,6.58,-34.08
-13.5,17.3,10.21,-17.14
-17.7,12.87,9.71,-25.94
-14.88,21.63,6.47,-16.48
-18.98,10.11,7.03,-29.67
-13.27,21.66,4.96,-6.75
-15.86,20.21,7.72,-12.78
-12.15,17.41,12.31,-32.41
-16.91,13.11,8.33,31.58
-13.43,15.94,-0.63,-54.48
-16.5,14.26,6.96,8.65
-17.38,19.97,4.88,-16.33
-14.32,16.84,9.93,-28.74
-17.87,16.01,1.33,24.21
-17.13,18.05,6.14,-38.06
-18.12,15.25,6.66,-15.06
-15.12,23.78,15.26,-4.4
-19.14,17.22,-4.2,-18.94
-17.1,16.54,6.0,-33.55
-20.77,12.54,10.51,-16.15
-16.0,17.82,6.99,-20.93
-19.34,16.18,8.96,-16.94
-14.2,16.67,2.68,-34.58
-16.29,8.29,6.14,-42.85
-22.29,12.87,4.76,-9.66
-16.52,23.12,10.6,45.15
-17.95,20.8,4.75,-40.47
-18.84,17.22,-2.03,-37.66
-21.75,19.82,9.47,-6.62
-16.68,17.05,6.23,-25.09
-16.42,20.63,5.31,34.64
-20.3,20.76,4.2,-45.36
-19.96,19.54,11.7,-55.41
-18.05,23.57,3.08,0.95
-22.61,25.06,1.04,-20.75
-19.2,31.62,-0.0,-11.57
-19.77,29.66,5.06,-12.95
-16.73,23.03,0.52,-19.14
-19.42,23.16,2.83,-19.39
