ch1,ch2,ch3,ch4
29.91,-470.27,-101.32,15.05
-12.74,-520.68,-102.33,18.88
-9.59,-490.27,-106.23,18.01
-37.01,-498.24,-99.48,16.74
-19.64,-485.13,-103.16,16.79
-8.41,-481.45,-106.39,11.77
-19.34,-480.23,-99.34,16.61
-15.59,-473.21,-95.75,13.32
-23.04,-475.96,-94.8,10.54
-41.52,-482.84,-98.54,13.06
-28.25,-474.53,-97.59,13.31
-43.45,-452.98,-97.74,13.68
-85.67,-422.59,-95.49,21.42
72.65,-509.91,-108.35,11.73
-4.67,-494.4,-104.27,9.9
-32.41,-495.99,-100.05,8.78
-12.59,-480.21,-111.87,13.47
-18.65,-475.96,-101.1,12.18
-22.24,-489.71,-104.9,10.54
-25.81,-486.69,-104.75,13.23
-46.52,-467.13,-100.8,12.79
-44.48,-464.59,-103.5,9.36
-54.34,-475.19,-108.92,13.26
-4.5,-438.32,-105.34,15.02
21.47,-499.01,-103.31,18.61
2.48,-505.68,-109.23,15.59
-14.04,-502.27,-104.36,20.13
-19.45,-481.1,-106.89,18.06
-23.48,-487.52,-103.82,14.37
-27.44,-484.38,-102.81,14.8
-22.89,-472.07,-102.99,15.95
-20.72,-459.39,-100.67,15.38
-31.5,-452.82,-103.38,15.34
-51.37,-479.96,-100.72,16.13
-11.01,-465.47,-101.83,20.04
-50.13,-514.67,-108.18,16.51
-18.23,-479.96,-97.44,19.35
-16.13,-471.72,-111.27,11.66
-15.77,-474.67,-107.11,16.83
-24.64,-479.05,-104.96,10.28
-30.17,-473.4,-93.83,13.78
-113.57,-453.1,-98.51,14.0
-22.65,-450.33,-92.02,18.39
-1.83,-510.06,-96.06,14.72
9.46,-475.86,-99.27,18.58
5.05,-491.48,-107.35,10.26
1.46,-481.8,-103.69,15.51
-10.0,-478.41,-97.58,16.5
-23.57,-480.16,-98.31,18.43
-27.39,-476.65,-102.73,15.73
