ch1,ch2,ch3,ch4
-20.42,8.74,15.92,-2.57
-24.52,8.86,29.66,-1.9
-5.47,9.07,25.27,1.31
-13.22,7.43,21.73,-2.92
-25.26,11.38,34.66,-13.59
-12.35,8.06,34.32,16.31
-8.96,9.29,8.45,-14.9
-21.83,8.79,32.39,-1.58
-16.9,16.08,37.88,-7.7
-9.83,11.17,43.16,14.38
-19.25,9.98,13.71,-24.5
-23.07,5.31,15.43,6.57
-5.39,6.63,23.9,18.62
-18.34,1.5,61.48,38.22
-25.34,9.11,17.78,-43.91
-11.68,13.56,-2.91,-19.38
-9.46,9.1,35.59,-24.39
-27.21,11.09,48.02,24.79
-19.5,12.17,30.33,-3.76
-6.86,13.32,23.93,-7.65
-19.3,10.94,31.51,-0.27
-21.77,11.95,28.56,-0.6
-4.07,5.67,24.02,-2.68
-15.44,8.16,32.09,-16.53
-29.6,11.28,43.04,19.13
-11.22,13.45,21.36,-0.85
-11.57,15.01,10.41,-8.83
-25.84,9.29,25.7,52.52
-12.12,14.19,34.91,-60.49
-5.32,9.86,32.03,0.68
-19.97,18.47,26.82,-4.99
-19.89,14.53,16.61,1.61
-5.31,12.91,63.56,26.83
-18.24,9.5,11.35,-19.25
-24.71,12.72,32.35,4.73
-8.68,12.27,27.58,-6.16
-9.62,19.01,33.83,-4.35
-24.26,13.57,28.66,-10.35
-14.24,15.74,50.5,14.84
-3.12,14.11,14.05,-0.52
-21.55,14.66,38.84,13.81
-21.92,8.52,-5.05,-9.47
-4.93,10.88,15.4,1.97
-12.29,12.34,49.14,2.67
-24.12,10.26,32.77,21.06
-7.65,13.15,36.46,-11.44
-5.89,12.16,15.89,-4.79
-23.05,12.47,38.48,19.4
-10.94,8.67,48.64,3.95
-3.23,7.45,29.14,-13.35
